,,,,,,,,,,,
399,BALAI,BALAI POLIS KAMPUNG RAPAT,"BALAI POLIS KAMPUNG RAPAT, JALAN SULTAN NAZRIN SHAH, 31350 IPOH PERAK. ",31350,IPOH,PERAK,05-3126327 ,TIADA,kpb_kgrapat@rmp.gov.my ,TIADA,
400,BALAI,BALAI POLIS SIMPANG PULAI,"BALAI POLIS SIMPANG PULAI, KAMPUNG KEPAYANG, 31300 IPOH PERAK.",31300,IPOH,PERAK,05-3571222 ,TIADA,kpb_spgpulai@rmp.gov.my ,TIADA,
401,BALAI,BALAI POLIS PEKAN BARU,JALAN SULTAN ISKANDAR,30000,IPOH,PERAK,"05-2549255, 05-2549631 ",TIADA,kpb_pekanbaru@rmp.gov.my ,Balai Polis Pekan Baru,
402,BALAI,BALAI POLIS TAMBUNAN,JALAN AMPANG,31400,IPOH,PERAK,05-5477332 ,TIADA,,"Balai Polis Tambun, Ipoh",
403,BALAI,BALAI POLIS TANAH HITAM,"BALAI POLIS TANAH HITAM, 31200 CHEMOR PERAK.",31200,IPOH,PERAK,05-2012522 ,TIADA,kpb_tambun@rmp.gov.my,TIADA,
404,BALAI,BALAI POLIS TAMAN RISHAH,"BALAI POLIS TAMAN RISHAH, JALAN LENGKOK RISHAH 2, TAMAN RISHAH, 30100 IPOH PERAK.",30100,IPOH,PERAK,05-5282222 ,TIADA,kpb_tnhhitam@rmp.gov.my ,TIADA,
405,BALAI,BALAI POLIS UTC,JALAN DATO' ONN JAAFAR,30300,IPOH,PERAK,05-2413350,TIADA,kpb_utc@rmp.gov.my,TIADA,
406,BALAI,BALAI POLIS BAGAN DATOH,"BALAI POLIS BAGAN DATOH, 36100 BAGAN DATOH PERAK.",36100,"BAGAN DATOH,",PERAK.,05-6466222,TIADA ,kpb_bgndatoh@rmp.gov.my ,TIADA,
407,BALAI,BALAI POLIS CHUI CHAK,"BALAI POLIS CHUI CHAK, 36700 LANGKAP PERAK.",36700,CHUI CHAK,PERAK.,05-6592222,TIADA,kpb_chuichak@rmp.gov.my,TIADA,
408,BALAI,BALAI POLIS HUTAN MELINTANG ,"BALAI POLIS HUTAN MELINTANG,36400 HUTAN MELINTANG PERAK",36400,"HUTAN MELINTANG,",PERAK.,05-6411222 ,TIADA ,kpb_hmelintang@rmp.gov.my ,Balai Polis Hutan Melintang,
409,BALAI,BALAI POLIS TELUK INTAN ,"BALAI POLIS TELUK INTAN, IPD HILIR PERAK, 36000 TELUK INTAN PERAK.",36000,"TELUK INTAN,",PERAK,"05-6122222, 05-6221222, 05-6221226 ",TIADA ,kpb_telukintan@rmp.gov.my ,Balai Polis Teluk Intan,
410,BALAI,BALAI POLIS ULU BERNAM ,"BALAI POLIS ULU BERNAM PERAK, 36500 ULU BERNAM PERAK.",36500,"ULU BERNAM,",PERAK.,05-6366222 ,TIADA ,kpb_ulubernam@rmp.gov.my ,Balai Polis Ulu Bernam,
411,BALAI,BALAI POLIS RUNGKUP,"BALAI POLIS RUNGKUP, 36200 SELEKOH PERAK.",36200,"RUNGKUP,",PERAK.,05-6489222 ,TIADA ,kpb_rungkup@rmp.gov.my ,TIADA,
412,BALAI,BALAI POLIS LABU KUBUNG,"BALAI POLIS LABU KUBUNG, 36600 HILIR PERAK, PERAK.",36600,"LABU KUBONG,",PERAK.,05-6512222 ,TIADA ,kpb_labukubong@rmp.gov.my ,TIADA,
413,BALAI,BALAI POLIS AULONG ,"JALAN SULTAN,",34000,TAIPING,PERAK, 05-5080296,TIADA, kpb_aulong@rmp.gov.my,TIADA,
414,BALAI,BALAI POLIS BATU KURAU,"BALAI POLIS BATU KURAU,",34510,BATU KURAU,PERAK, 05-8880222,TIADA,  kpb_btkurau@rmp.gov.my,Balai Polis Batu Kurau,
415,BALAI,BALAI POLIS CHANGKAT JERING,BALAI POLIS CHANGKAT JERING,34850,"CHANGKAT JERING,",PERAK,05-8553222, TIADA , kpb_cjering@rmp.gov.my,TIADA,
416,BALAI,BALAI POLIS KAMUNTING,"JALAN STESEN,",34600,KAMUNTING,PERAK,05-8911726/      05-8914710, TIADA, kpb_kamunting@rmp.gov.my,Balai polis Kamunting,
417,BALAI,BALAI POLIS KUALA SEPETANG,BALAI POLIS KUALA SEPETANG,34650,KUALA SEPETANG,PERAK, 05-8581222,,,TIADA,
418,BALAI,BALAI POLIS PADANG GAJAH,BALAI POLIS PADANG GAJAH,34800,"PADANG GAJAH,",PERAK, 05-8544122,TIADA, kpb_ksepetang@rmp.gov.my,TIADA,
419,BALAI,BALAI POLIS PASIR HITAM,BALAI POLIS PASIR HITAM,34800,PASIR HITAM,PERAK, 05-8011366,TIADA , kpb_pdggajah@rmp.gov.my,TIADA,
420,BALAI,BALAI POLIS POKOK ASAM,"JALAN MENTERI BESAR,",34000,TAIPING,PERAK, 05-8054509,TIADA , kpb_phitam@rmp.gov.my,TIADA,
421,BALAI,BALAI POLIS SIMPANG,"JLN. KG. DEW,",34700,"TAIPING,",PERAK, 05-8471222, TIADA, kpb_pokokassam@rmp.gov.my,TIADA,
422,BALAI,BALAI POLIS TAIPING,JLN. TAMING SARI,34000,TAIPING,PERAK, 05-8291222,TIADA, kpb_simpang@rmp.gov.my,TIADA,
423,BALAI,BALAI POLIS TRONG,BALAI POLIS TRONG,34800,TRONG,PERAK, 05-8544122,TIADA , kpb_taiping@rmp.gov.my,TIADA,
424,BALAI,BALAI POLIS KATI,BALAI POLIS KATI,33020,"KUALA KANGSAR,",PERAK,05-7520222,TIADA,kpb_kati@rmp.gov.my ,Balai Polis Kati,
425,BALAI,BALAI POLIS KUALA KANGSAR,"JALAN RAJA CHULAN,",33000,"KUALA KANGSAR,",PERAK,05-7762222,TIADA,kpb_kkangsar@rmp.gov.my,Tiada,
426,BALAI,BALAI POLIS MANONG,BALAI POLIS MANONG,33800,"MANONG,",PERAK,05-7430231,TIADA,kpb_manong@rmp.gov.my,Balai Polis Manong,
427,BALAI,BALAI POLIS PADANG RENGAS,"BALAI POLIS PADANG RENGAS,",33700,PADANG RENGAS,PERAK,05-7584222,TIADA,kpb_pdgrengas@rmp.gov.my,TIADA,
428,BALAI,BALAI POLIS AIR TAWAR ,"JLN. BESAR,",32400,05-6722222,PERAK,05-6722222,TIADA,kpb_ayertawar@rmp.gov.my,TIADA,
429,BALAI,BALAI POLIS KG. BARU,"BALAI POLIS KG. BARU, IPD MANJUNG 32400 KG. BARU PERAK",32400,05-6915222,PERAK,05-6915222,TIADA,kpb_kgbaru@rmp.gov.my,TIADA,
430,BALAI,BALAI POLIS BERUAS,"BALAI POLIS BERUAS  POLIS DIRAJA MALAYSIA,",32700,05-6749222,PERAK,05-6749222,TIADA ,kpb_bruas@rmp.gov.my,TIADA,
431,BALAI,BALAI SERI MANJUNG,"BALAI SERI MANJUNG,",32040,05-6899209 ,PERAK,05-6899209 ,TIADA ,kpb_serimanjung@rmp.gov.my ,TIADA,
432,BALAI,BALAI POLIS PEKAN GURNEY,BALAI POLIS PEKAN GURNEY,32410,05-6920627 ,PERAK,05-6920627 ,TIADA ,kpb_pekangurney@rmp.gov ,TIADA,
433,BALAI,BALAI POLIS LUMUT,BALAI POLIS LUMUT  POLIS DIRAJA MALAYSIA,32200,05-6835222 ,PERAK,05-6835222 ,TIADA ,kpb_lumut@rmp.gov.my ,TIADA,
434,BALAI,BALAI POLIS PANGKOR ,"PANGKOR,",32300,05-6851222 ,PERAK,05-6851222 ,TIADA ,kpb_pangkor@rmp.gov.my ,TIADA,
435,BALAI,BALAI POLIS SEGARI ,"SEGARI,",32200,05-6771242 ,PERAK,05-6771242 ,TIADA ,kpb_segari@rmp.gov.my ,TIADA,
436,BALAI,BALAI POLIS PANTAI REMIS ,"PANTAI REMIS,",34900,05-6771222 ,PERAK,05-6771222 ,TIADA ,kpb_pantairemis@rmp.gov.my ,TIADA,
437,BALAI,BALAI POLIS SITIAWAN ,"SITIAWAN,",32200,05-6912222 ,PERAK,05-6912222 ,TIADA ,kpb_sitiawan@rmp.gov.my ,TIADA,
438,BALAI,BALAI POLIS KAMPUNG KOH ,"BALAI POLIS KAMPUNG KOH, 32000 SETIAWAN PERAK.",32000,05-6916222 ,PERAK,05-6916222 ,TIADA , kpb_kgkoh@rmp.gov.my,TIADA,
439,BALAI,BALAI POLIS GERIK,JALAN SULTAN YUSOF,33300,GERIK,PERAK,05-7912222,TIADA ,kpb_gerik@rmp.gov.my,Balai Polis Gerik,
440,BALAI,BALAI POLIS KAMPUNG LALANG,"BALAI POLIS KAMPUNG LALANG, 33320 GERIK PERAK.",33320,GERIK,PERAK,05-7921261,TIADA ,kpb_kglalang@rmp.gov.my,TIADA,
441,BALAI,BALAI POLIS LEMGGONG,JALAN ALANG ISKANDAR,33400,LENGGONG,PERAK,05-7677222 / 7678580,TIADA ,kpb_lenggong@rmp.gov.my,TIADA,
442,BALAI,BALAI POLIS SELAT PAGAR,"BALAI POLIS SELAT PAGAR, 33400 LENGGONG PERAK.",33420,LENGGONG,PERAK,05-7981522,TIADA ,kpb_spagar@rmp.gov.my,TIADA,
443,BALAI,BALAI POLIS BERSIA,FELDA BERSIA,33300,GERIK,PERAK,05-7912034,TIADA ,kpb_bersia@rmp.gov.my,TIADA,
444,BALAI,BALAI POLIS GOPENG,BALAI POLIS GOPENG 31600 GOPENG PERAK,31600,GOPENG,PERAK,05-3592222,TIADA ,kpb_gopeng@rmp.gov.my,TIADA,
445,BALAI,BALAI POLIS KAMPAR,"BALAI POLIS KAMPAR, IBU PEJABAT DAERAH KAMPAR 31900, KAMPAR, PERAK",31900,KAMPAR,PERAK,05-4652222,TIADA ,kpb_kampar@rmp.gov.my,TIADA,
446,BALAI,BALAI POLIS KOTA BHARU,BALAI POLIS KOTA BHARU 31600 GOPENG PERAK,31610,KOTA BHARU,PERAK,05-3593222,TIADA ,kpb_kbharuprk@rmp.gov.my,TIADA,
447,BALAI,BALAI POLIS KUALA DIPANG,BALAI POLIS KUALA DIPANG 31850 JERAM KAMPAR PERAK,31850,KUALA DIPANG,PERAK,05-4650362,TIADA ,kpb_kdipang@rmp.gov.my,TIADA,
448,BALAI,BALAI POLIS MALIN NAWAR,"BALAI POLIS MALIN NAWAR 31700, MALIN NAWAR PERAK",31700,KAMPAR,PERAK,05-4771222,TIADA ,kpb_mnawar@rmp.gov.my,Balai Polis Malim Nawar,
449,BALAI,BALAI POLIS MAMBANG DIAWAN,BALAI POLIS MAMBANG DIAWAN 31950 KAMPAR PERAK,31950,MAMBANG DI AWAN,PERAK,05-4651222,TIADA ,kpb_mdiawan@rmp.gov.my,Balai Polis Mambang Diawan,
450,BALAI,BALAI POLIS TRONOH MINES,BALAI POLIS TRONOH MINES 31910 KAMPAR PERAK,31910,TRONOH MINES,PERAK,05-4664222,TIADA ,kpb_tronoh@rmp.gov.my,Balai Polis Tronoh,
451,BALAI,BALAI POLIS BAGAN SERAI,"BALAI POLIS BAGAN SERAI, IBU PEJABAT POLIS DAERAH KERIAN, 34300 BAGAN SERAI PERAK",34300,BAGAN SERAI,PERAK,05-7215222,TIADA ,kpb_bserai@rmp.gov.my,TIADA,
452,BALAI,BALAI POLIS KUALA KURAU,"BALAI POLIS KUALA KURAU JALAN PANTAI 34350, KUALA KURAU PERAK",34350,KUALA KURAU,PERAK,05-7277222,TIADA ,kpb_kkurau@rmp.gov.my,TIADA,
453,BALAI,BALAI POLIS PARIT BUNTAR,"BALAI POLIS PARIT BUNTAR 34200, PARIT BUNTAR PERAK",34200,PARIT BUNTAR,PERAK,05-7162222 /    05-7164897,TIADA ,kpb_ptbuntar@rmp.gov.my,Balai Polis Parit Buntar,
454,BALAI,BALAI POLIS SEMANGGOL,BALAI POLIS SIMPANG EMPAT SEMANGGOL 34400 PERAK,34300,SEMANGGOL,PERAK,05-8901222,TIADA ,kpb_semanggol@rmp.gov.my,TIADA,
455,BALAI,BALAI POLIS SIMPANG LIMA,"BALAI POLIS SIMPANG LIMA 34200, PARIT BUNTAL PERAK",34200,SIMPANG LIMA,PERAK,05-7164922,TIADA ,kpb_spglima@rmp.gov.my,TIADA,
456,BALAI,BALAI POLIS TANJUNG PIANDANG,BALAI POLIS TANJUNG PIANDANG JALAN BAWAH 34250 TANJUNG PIANDANG PERAK,34200,TANJUNG PIANDANG,PERAK,05-7256222,TIADA ,kpb_tgpiandang@rmp.gov.my,TIADA,
457,BALAI,BALAI POLIS AIR PANAS,"BALAI POLIS AIR PANAS 33100, PENGKALAN HULU PERAK",33100,GERIK,PERAK,04-4770807,TIADA ,kpb_ayerpanas@rmp.gov.my,TIADA,
458,BALAI,BALAI POLIS KLIAN INTAN,"BALAI POLIS KLIAN INTAN 33200 KLIAN INTAN PENGKALAN HULU, PERAK",33200,GERIK,PERAK,04-4778202,TIADA ,kpb_kelianintan@rmp.gov.my,TIADA,
459,BALAI,BALAI POLIS PENGKALAN HULU,"BALAI POLIS PENGKALAN HULU, IPD PENGKALAN HULU 33100, PENGKALAN HULU PERAK",33100,PENGKALAN HULU,PERAK,04-4778222,TIADA ,kpb_phulu@rmp.gov.my,TIADA,
460,BALAI,BALAI POLIS BOTA,TITI GANTUNG,32600,BOTA,PERAK,05-3761222,TIADA ,kpb_bota@rmp.gov.my,TIADA,
461,BALAI,BALAI POLIS KG GAJAH,"BALAI POLIS KAMPUNG GAJAH 36800, KAMPUNG GAJAH PERAK",36800,KG. GAJAH,PERAK,05-6311152,TIADA ,kpb_kggajah@rmp.gov.my,TIADA,
462,BALAI,BALAI POLIS PARIT,"BALAI POLIS PARIT 32800, PARIT PERAK",32800,PARIT,PERAK,05-3771222,TIADA ,kpb_parit@rmp.gov.my,TIADA,
463,BALAI,BALAI POLIS JEJAWI,"BALAI POLIS JEJAWI 36800, KOTA SETIA KAMPUNG GAJAH PERAK",36800,KG. GAJAH,PERAK,05-6232322,TIADA ,kpb_bersia@rmp.gov.my,TIADA,
464,BALAI,BALAI POLIS SERI ISKANDAR,"BALAI POLIS SERI ISKANDAR, IPD PERAK TENGAH 32610, BANDAR BARU SERI ISKANDAR, PERAK",32610,BANDAR BARU SERI ISKANDAR,PERAK,05-3712222,TIADA ,kpb_seriiskandar@rmp.gov.my ,TIADA,
465,BALAI,BALAI POLIS REDANG PANJANG,"BALAI POLIS REDANG PANJANG IJOK 34510, BATU KURAU, PERAK",34510,REDANG PANJANG,PERAK, 05-8802322,TIADA ,kpb_redangpjg@rmp.gov.my,TIADA,
466,BALAI,BALAI POLIS SELAMA,"BALAI POLIS SELAMA, IPD SELAMA 34100, SELAMA PERAK",34100,SELAMA,PERAK, 05-8394222,TIADA ,kpb_selama@rmp.gov.my,TIADA,
467,BALAI,BALAI POLIS SUNGAI BAYOR,"BALAI POLIS SUNGAI BAYOR 34140, SELAMA PERAK",34140,SELAMA,PERAK,05-8392222,TIADA ,kpb_sgbayor@rmp.gov.my,TIADA,
468,BALAI,BALAI POLIS KARAI,"BALAI POLIS KARAI 33600, ENGGOR PERAK",33600,KARAI,PERAK,05-7576222,TIADA ,kpb_karai@rmp.gov.my,Balai Polis Karai,
469,BALAI,BALAI POLIS LINTANG,"BALAI POLIS LINTANG 31100, SUNGAI SIPUT (U) PERAK",31100,LINTANG,PERAK,05-5912322,TIADA ,kpb_lintang@rmp.gov.my,TIADA,
470,BALAI,BALAI POLIS SALAK BARU,"BALAI POLIS SALAK BHARU 31050, SUNGAI SIPUT (U) PERAK",31050,SALAK BARU,PERAK,05-7576322,TIADA ,kpb_salakbharu@rmp.gov.my,Balai Polis Salak baru,
471,BALAI,BALAI POLIS SG SIPUT,"BALAI POLIS SUNGAI SIPUT 31100, SUNGAI SIPUT (U) PERAK",31100,SG.SIPUT UTARA,PERAK,05-5982222 ,TIADA ,kpb_sgsiput@rmp.gov.my,TIADA,
472,BALAI,BALAI POLIS SIMPANG JALONG,"BALAI POLIS SIMPANG JALONG 31100, SUNGAI SIPUT (U) PERAK",31100,SIMPANG JALONG,PERAK,05-5982422,TIADA , kpb_sjalong@rmp.gov.my,TIADA,
473,BALAI,BALAI POLIS BEHRANG STESEN,"BALAI POLIS BEHRANG STESEN 35950, BEHRANG PERAK",35950,BEHRANG STESEN,PERAK,05-4541229,TIADA ,kpb_behrangstation@rmp.gov.my,TIADA,
474,BALAI,BALAI POLIS SLIM RIVER,"BALAI POLIS SLIM RIVER, IPD MUALLIM 35800, PERAK",35800,SLIM RIVER,PERAK,05-4528222,TIADA ,kpb_slimriver@rmp.gov.my,TIADA,
475,BALAI,BALAI POLIS SLIM VILLAGE,"BALAI POLIS SLIM VILLGE 35800, SLIM VILLGE PERAK",35800,SLIM VILLAGE,PERAK,05-4528335,TIADA ,kpb_slimvillage@rmp.gov.my,TIADA,
476,BALAI,BALAI POLIS TANJUNG MALIM,"BALAI POLIS TANJUNG MALIM 35900, IPD MUALLIM PERAK",35800,TG. MALIM,PERAK,05-4596222,TIADA ,kpb_tgmalim@rmp.gov.my,TIADA,
477,BALAI,BALAI POLIS TROLAK,"BALAI POLIS TROLAK 35700,TROLAK, PERAK",35700,TROLAK,PERAK,05-4520028,TIADA ,kpb_trolak@rmp.gov.my,TIADA,
478,BALAI,BALAI POLIS AIR KUNING,"BALAI POLIS AIR KUNING 31920, TAPAH, PERAK",31920,AIR KUNING,PERAK,05-4788222,TIADA ,kpb_airkuning@rmp.gov.my,TIADA,
479,BALAI,BALAI POLIS BIDOR,"BALAI POLIS BIDOR JALAN BESAR,35500 TAPAH PERAK",35500,TAPAH,PERAK,05-4342222,TIADA ,kpb_bidor@rmp.gov.my,TIADA,
480,BALAI,BALAI POLIS SUNGKAI,"BALAI POLIS SUNGKAI JALAN BESAR 35600, SUNGKAI, PERAK",35600,SUNGKAI,PERAK,05-4386222,TIADA ,kpb_sungkai@rmp.gov.my,TIADA,
481,BALAI,BALAI POLIS TAPAH ROAD,"BALAI POLIS TAPAH ROAD 35400, TAPAH ROAD, PERAK",35400,TAPAH ROAD,PERAK,05-4181222,TIADA ,kpb_tapahroad@rmp.gov.my,Balai Polis Tapah Perak,
482,BALAI,BALAI POLIS TEMOH,"BALAI POLIS TEMOH 35350, TEMOH PERAK",35350,TEMOH,PERAK,05-4190222,TIADA ,kpb_temoh@rmp.gov.my,TIADA,
483,BALAI,BALAI POLIS CHENDERIANG,"BALAI POLIS CHENDERIANG, 35300 CHENDERIANG, TAPAH PERAK",35300,CHENDERIANG,PERAK,05-4161212,TIADA ,kpb_chenderiang@rmp.gov.my,TIADA,
484,BALAI,BALAI POLIS KG BARU,AYER ITAM,11400,GEORGETOWN,PULAU PINANG,04-8288522,04-8288575,kpb_kgbarutlaut@rmp.gov.my,TIADA,
485,BALAI,BALAI POLIS LEBUH PANTAI,"BALAI POLIS LEBUH PANTAI, 10300 GEORGETOWN, PULAU PINANG.",10300,GEORGETOWN,PULAU PINANG,04-2641628,04-2641622,kpb_lebuhpantai@rmp.gov.my,TIADA,
486,BALAI,BALAI POLIS JELUTONG,"BALAI POLIS JELUTONG, JALAN TAN SRI TEH EWE LIM, 11600 JELUTONG PULAU PINANG.",11600,GEORGETOWN,PULAU PINANG,04-2825922,04-2821922,kpb_jelutong@rmp.gov.my,TIADA,
,,,,,,,04-2824922,,,TIADA,
487,BALAI,BALAI POLIS BANDAR BARU,LEBUHRAYA THEANTEIK,11500,AYER HITAM,PULAU PINANG,04-8284522,04-8284521,kpb_bdrbaru@rmp.gov.my,TIADA,
,,,,,,,04-8294222,,,TIADA,
488,BALAI,BALAI POLIS BATU FERINGGI,"BALAI POLIS BATU FERINGGI, 11100 BATU FERINGGI PULAU PINANG.",11100,BATU FERINGGI,PULAU PINANG,04-8811434,04-8811123,kpb_btferingghi@rmp.gov.my,TIADA,
,,,,,,,,,,TIADA,
489,BALAI,BALAI POLIS TANJONG TOKONG,JALANG TG TOKONG LAMA,10470,GEORGETOWN,PULAU PINANG,04-8903444,04-8904242,kpb_tgtokong@rmp.gov.my,TIADA,
490,BALAI,BALAI POLIS DATO KERAMAT,"BALAI POLIS DATO KERAMAT, JALAN DATO KERAMAT, 10150 GEORGETOWN PULAU PINANG.",10150,GEORGETOWN,PULAU PINANG,04-2271422,04-2271423,kpb_dkeramat@rmp.gov.my,TIADA,
491,BALAI,BALAI POLIS CENTRAL,LEBUH CARNAVON,10100,GEORGETOWN,PULAU PINANG,04-2645522,04-2642322,kpb_central@rmp.gov.my,Balai Central,
492,BALAI,BALAI POLIS JALAN PATANI,IPD TIMUR LAUT,10150,GEORGETOWN,PULAU PINANG,04-2181884,04-2292021,kpb_jlnpatani@rmp.gov.my,TIADA,
493,BALAI,BALAI POLIS AYER HITAM,JLN PAYA TERUBONG,11500,AYER HITAM,PULAU PINANG,04-8268522,04-8268505,kpb_airitam@rmp.gov.my,TIADA,
494,BALAI,BALAI POLIS PULAU TIKUS,JALAN BURMAH,10350,GEORGETOWN,PULAU PINANG,04-2280422,04-2283422,kpb_pulautikus@rmp.gov.my,TIADA,
495,BALAI,BALAI POLIS SUNGAI NIBONG,JLN SULTAN AZLAN SHAH,11900,BAYAN LEPAS,PULAU PINANG,04-6430222,04-6431003,kpb_sgnibong@rmp.gov.my,TIADA,
496,BALAI,BALAI POLIS BUKIT BENDERA,"BALAI POLIS BUKIT BENDERA, JALAN TUANKU YAHYA PETRA, 11500 BUKIT BENDERA, PULAU PINANG.",13000,GEORGETOWN,PULAU PINANG,04-8299422,TIADA,TIADA,TIADA,
497,BALAI,BALAI POLIS KEPALA BATAS,JALAN BERTAM 2,13200,KEPALA BATAS,PULAU PINANG,04-5752222,04-5758010,rosmizan@rmp.gov.my,TIADA,
498,BALAI,BALAI POLIS BUTTERWORTH,JALAN HENG CHOON THIAN,12000,BUTTERWORTH,PULAU PINANG,04-3322222,04-3326122,kpb_butterworth@rmp.gov.my,TIADA,
499,BALAI,BALAI POLIS TASEK GELUGOR,TASEK GELUGOR,13300,TASEK GELUGOR,PULAU PINANG,04-5731200,04-5731697,kpb_tgelugor@rmp.gov.my,TIADA,
500,BALAI,BALAI POLIS SUNGAI DUA,JALAN SUNGAI DUA,13800,BUTTERWORTH,PULAU PINANG,04-3561127,04-3561884,kpb_sgdua@rmp.gov.my,TIADA,
501,BALAI,BALAI POLIS TELOK AYER TAWAR,TELOK AYER TAWAR,13050,BUTTERWORTH,PULAU PINANG,04-3514126,04-3514012,kpb_tlkairtawar@rmp.gov.my,TIADA,
502,BALAI,BALAI POLIS KOMUNITI MAK MANDIN,"NO. 7063, JALAN ONG YI HOW",13400,BUTTERWORTH,PULAU PINANG,04-3241422,04-3240122,kpb_mmandin@rmp.gov.my,TIADA,
503,BALAI,BALAI POLIS KOMUNITI BERTAM PERDANA,"NO. 41A, JALAN SHAHBANDAR 2, BERTAM PERDANA 3",13200,KEPALA BATAS,PULAU PINANG,04-5792622,04-TIADA,kpb_bertamperdana@rmp.gov.my,TIADA,
504,BALAI,BALAI POLIS KOMUNITI SERI PINANG,"NO. 12, JALAN SERI PINANG, TAMAN SERI PINANG, SUNGAI PUYU",13020,BUTTERWORTH,PULAU PINANG,04-3243422,04-3243422,kpb_spinang@rmp.gov.my,TIADA,
505,BALAI,BALAI POLIS BUKIT MERTAJAM,"BALAI POLIS BUKIT MERTAJAM POLIS DIRAJA MALAYSIA 14000 SEBERANG PERAI TENGAH,",14000,BUKIT MERTAJAM,PULAU PINANG,04-5382222,TIADA,KPB_BKTMERTAJAM@RMP.GOV.MY,TIADA,
506,BALAI,BALAI POLIS BUKIT TENGAH,"BALAI POLIS BUKIT TENGAH POLIS DIRAJA MALAYSIA 14000 SEBERANG PERAI TENGAH, PULAU PINANG",14000,BUKIT MERTAJAM,PULAU PINANG,04-5073222,TIADA,KPB_BKTTENGAH@RMP.GOV.MY,TIADA,
507,BALAI,BALAI POLIS KUBANG SEMANG,"BALAI POLIS KUBANG SEMANG POLIS DIRAJA MALAYSIA 14400 SEBERANG PERAI TENGAH, PULAU PINANG.",14400,BUKIT MERTAJAM,PULAU PINANG,04-5212222,TIADA,KPB_KSEMANG@RMP.GOV.MY,TIADA,
508,BALAI,BALAI POLIS MACHANG BUBOK,"BALAI POLIS MACHANG BUBOK POLIS DIRAJA MALAYSIA 14020 SEBERANG PERAI TENGAH,",14020,BUKIT MERTAJAM,PULAU PINANG,04-3902373,TIADA,KPB_MBUBOK@RMP.GOV.MY,TIADA,
509,BALAI,BALAI POLIS PRAI,"BALAI POLIS PRAI POLIS DIRAJA MALAYSIA 13600 SEBERANG PERAI TENGAH, PULAU PINANG.",13600,BUKIT MERTAJAM,PULAU PINANG,04-3902373,TIADA,KPB_PERAI@RMP.GVO.MY,TIADA,
510,BALAI,BALAI POLIS SEBERANG JAYA,"BALAI POLIS ALMA POLIS DIRAJA MALAYSIA LOT 1618 MUKIM 15 JALAN RODZAN 14000 ALMA, SEBERANG PERAI TENGAH",14000,BUKIT MERTAJAM,PULAU PINANG,04-3982222/3970210,TIADA,KPB_SEBERANGJAYA@RMP.GOV.MY,TIADA,
511,BALAI,BALAI POLIS BUKIT TIMBUN,BUKIT TIMBUN SEBERANG PERAI SELATAN,14110,NIBONG TEBAL,PULAU PINANG,04-5887204,TIADA,kpb_bkttambun@rmp.gov.my,TIADA,
512,BALAI,BALAI POLIS NIBONG TEBAL,NIBONG TEBAL SEBERANG PERAI SELATAN,14300,NIBONG TEBAL,PULAU PINANG,04-5829404,TIADA,kpb_ntebal@rmp.gov.my,TIADA,
513,BALAI,BALAI POLIS SIMPANG AMPAT,SIMPANG AMPAT SEBERANG PERAI SELATAN,14100,NIBONG TEBAL,PULAU PINANG,04-5887300,TIADA,kpb_spgampat@rmp.gov.my,TIADA,
514,BALAI,BALAI POLIS SUNGAI BAKAP,SUNGAI BAKAP SEBERANG PERAI SELATAN,14200,NIBONG TEBAL,PULAU PINANG,04-5824404,TIADA,kpb_sgbakap@rmp.gov.my,TIADA,
515,BALAI,BALAI POLIS KOMUNITI BATU KAWAN,NO.63 JALAN 1 TAMAN CEMPAKA SIMPANG EMPAT,14100,NIBONG TEBAL,PULAU PINANG,04-5886322,TIADA,TIADA,TIADA,
516,BALAI,BALAI POLIS KOMUNITI SUNGAI ACHEH,NIBONG TEBAL SEBERANG PERAI SELATAN,14300,NIBONG TEBAL,PULAU PINANG,04-5934322,TIADA,TIADA,TIADA,
517,BALAI,BALAI POLIS BALIK PULAU,BALIK PULAU,11000,BALIK PULAU,PULAU PINANG,04-8662222 EXT - 19,O4-8662011,kpb_bpulau@rmp.gov.my,BALAI POLIS BALIK PULAU,
518,BALAI,BALAI POLIS BAYAN LEPAS,BAYAN LEPAS,11900,BAYAN LEPAS,PULAU PINANG,04-6462222,04-6466022,kpb_bynlepas@rmp.gov.my,TIADA,
519,BALAI,BALAI POLIS BAYAN BARU,BAYAN BARU,11950,BAYAN BARU,PULAU PINANG,04-6461222,04-6444741,kpb_bynbaru@rmp.gov.my,TIADA,
520,BALAI,BALAI POLIS TELUK KUMBAR,TELUK KUMBAR,11920,BAYAN LEPAS,PULAU PINANG,04-6491953,04-6491535,kpb_tkumbar@rmp.gov.my,BALAI POLIS TELUK KUMBAR,
521,BALAI,BALAI POLIS TELUK BAHANG,TELUK BAHANG,11050,BALIK PULAU,PULAU PINANG,04-8851433,04-8811520,Kpbt_bahang@rmp.gov.my,TIADA,
522,BALAI,BALAI POLIS LTAB,BAYAN LEPAS,11900,BAYAN LEPAS,PULAU PINANG,04-6430900,04-6430900,Kpb_ltab@rmp.gov.my,TIADA,
523,BALAI,BALAI POLIS KAJANG,"IPD KAJANG,OFF JALAN SEMENYIH",43000,KAJANG,SELANGOR,03-8911 4412,TIADA,kpb_kajang@rmp.gov.my,TIADA,
