date,title,link,link_opt,content
14 Jun 2023,Senarai Amaran Pengguna Kewangan telah dikemaskini,https://www.bnm.gov.my/-/senarai-amaran-pengguna-kewangan-telah-dikemaskini-3,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/senarai-amaran-pengguna-kewangan-telah-dikemaskini-3&languageId=ms_MY,"









Reading:
Senarai Amaran Pengguna Kewangan telah dikemaskini

 Share:


129

    Shares
  





















Senarai Amaran Pengguna Kewangan telah dikemaskini 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 1020 pada 
 Rabu, 14 Jun 2023
                    

14 Jun 2023
                                                    







Bank telah mengemas kini Senarai Amaran Pengguna Kewangan. Senarai ini terdiri daripada syarikat dan laman web yang tidak dibenarkan atau diluluskan di bawah undang-undang dan pentadbiran berkaitan yang ditadbir oleh BNM. Sila maklum bahawa senarai ini tidak lengkap dan hanya berfungsi sebagai panduan kepada orang ramai berdasarkan maklumat dan pertanyaan yang diterima oleh BNM.
Syarikat berikut ditambahkan ke dalam senarai:

XFOX Market Trust (003280046 - H) dan
XFOX Market Sdn Bhd (1438134 - V)

Senarai akan dikemas kini secara berkala untuk rujukan orang ramai. Untuk melihat senarai yang dikemas kini, sila layari bnm.gov.my/fca.


Bank Negara Malaysia
                14 Jun 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
01 Jun 2023,Policy Document on Registration Procedures and Requirements on Professionalism of Adjusters,https://www.bnm.gov.my/-/pd-adjusters,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/pd-adjusters&languageId=ms_MY,"









Reading:
Policy Document on Registration Procedures and Requirements on Professionalism of Adjusters

 Share:


8

    Shares
  





















Policy Document on Registration Procedures and Requirements on Professionalism of Adjusters 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 2330 pada 
 Khamis, 1 Jun 2023
                    

1 Jun 2023
                                                    







Issuance Date
1 June 2023
Summary
This policy document aims to enhance the professionalism of registered adjusters in managing their business and dealing with customers. The requirements in this policy document include fit and proper criteria, effective governance and oversight, and business conduct requirements on the registered adjusters.
Documents

Feedback statement
Frequently asked questions and answers
Gazette Order

 


Bank Negara Malaysia
                1 Jun 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
01 Jun 2023,Risk Management in Technology (RMiT) Policy Document,https://www.bnm.gov.my/-/risk-management-in-technology-rmit-policy-document,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/risk-management-in-technology-rmit-policy-document&languageId=ms_MY,"









Reading:
Risk Management in Technology (RMiT) Policy Document

 Share:


18

    Shares
  





















Risk Management in Technology (RMiT) Policy Document 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 0000 pada 
 Khamis, 1 Jun 2023
                    

1 Jun 2023
                                                    







This policy document sets out the Bank's requirements with regard to financial institutions' management of technology risk. All financial institutions shall implement robust risk management controls above the minimum regulatory standards to deliver efficient financial services securely and prevent the exploitation of weak links in interconnected networks and systems with robust cyber fortification to preserve public confidence in the financial system.
Issuance Date
1 June 2023
Highlights
Key updates to the policy document dated 1 June 2023 include the following:


Additional guidance to strengthen financial institution’s cloud risk management capabilities as set out in paragraphs 10.50 and Appendix 10.


Shift to a risk-based approach in cloud consultation and notification process as set out in paragraph 15, with corresponding updates in the risk assessment and submission requirement.

Updated cross references including the multi-factor authentication (MFA) security control denoted as a standard requirement.

The Frequently Asked Questions document has been revised to aid implementation of the revised policy requirements.
 
Applicability

Licensed banks, including licensed digital banks 
Licensed investment banks
Licensed Islamic banks, including licensed Islamic digital banks
Licensed insurers including professional reinsurers
Licensed takaful operators including professional retakaful operators
Prescribed development financial institutions
Approved issuer of electronic money
Operator of a designated payment system

 
Effective Date
1 June 2023 except for paragraphs 10.50, 15 and Appendix 10, which comes into effect on 1 June 2024 in respect of the relevant financial institutions other than a licensed digital bank or licensed Islamic digital bank as set out below:


1 June 2024 in respect of financial institutions which have already adopted public cloud for critical systems prior to the issuance date of this policy document. However, if any of the terms of the financial institution’s existing contracts with the cloud service providers are not in accordance with the provisions of Appendix 10, the financial institutions may make the necessary amendments or modifications during the next renewal of the relevant contracts with the cloud service providers i.e., after the effective date of the relevant provisions in this policy document in respect of the financial institution; and

1 June 2024 in respect of financial institutions which have not adopted public cloud for critical systems prior to the issuance date of this policy document.

This policy document comes into effect on 1 June 2023 in respect of a licensed digital bank or licensed Islamic digital bank.


 
Issuing Department
Risk Specialist and Technology Supervision
 
See also:

Risk Management in Technology (RMiT) Policy Document
Frequently Asked Questions on RMiT

 


Bank Negara Malaysia
                1 Jun 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
27 Mei 2023,BNM imposes Administrative Monetary Penalty on J.P. Morgan Chase Bank Berhad for non-compliance with the Financial Services Act 2013,https://www.bnm.gov.my/-/ea-pn-01-2019,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/ea-pn-01-2019&languageId=ms_MY,"









Reading:
BNM imposes Administrative Monetary Penalty on J.P. Morgan Chase Bank Berhad for non-compliance with the Financial Services Act 2013

 Share:




    Shares
  





















BNM imposes Administrative Monetary Penalty on J.P. Morgan Chase Bank Berhad for non-compliance with the Financial Services Act 2013 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 1200 pada 
 Sabtu, 27 Mei 2023
                    

27 Mei 2023
                                                    







Enforcement Action Publication Notice 01/2019 (P.N.01/2019)
Bank Negara Malaysia (Bank) had on 14 January 2019, imposed an administrative monetary penalty (AMP) of RM2,700,000 pursuant to section 234(3)(b) of the FSA on JPMCB for exceeding the single counterparty exposure limit (SCEL) under section 50(1) of the FSA read together with paragraph 8.1(b) of the SCEL Policy Document dated 9 July 2014. Under section 234(3)(b) of the FSA, JPMCB can be liable to a maximum fine of RM5,000,000.00 for each breach committed.
The above requirement states that the SCEL shall be 25% of the banking institution’s total capital, and a limit as may be approved by the Bank which shall not exceed 50% of the banking institution’s total capital in the case of exposures to a counterparty who is a related banking entity. JPMCB breached the applicable SCEL for exposures to its related banking entity on 22 January 2018.
The AMP amount was determined taking into account relevant aggravating and mitigating factors. The breach in 2018 was a recurring breach. However, the Bank noted that JPMCB had voluntarily informed the Bank of the breach and taken remedial steps to reduce its exposure within the regulatory limits.
The Bank has further directed JPMCB to undertake a holistic review of the adequacy and effectiveness of its internal SCEL policy and procedures, including the measurement framework for single counterparty exposures which JPMCB has undertaken. This should serve to inform measures by JPMCB to strengthen its management of limits and prevent a recurrence of breaches in future.
On 18 January 2019, JPMCB paid RM2,700,000 for the AMP imposed by the Bank.


Bank Negara Malaysia
                27 Mei 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
27 Mei 2023,BNM imposes Administrative Monetary Penalty and Compound on CIMB Bank Berhad and CIMB Islamic Bank Berhad for non-compliances with the Financial Services Act 2013 and Islamic Financial Services Act 2013,https://www.bnm.gov.my/-/ea-pn-02-2019,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/ea-pn-02-2019&languageId=ms_MY,"









Reading:
BNM imposes Administrative Monetary Penalty and Compound on CIMB Bank Berhad and CIMB Islamic Bank Berhad for non-compliances with the Financial Services Act 2013 and Islamic Financial Services Act 2013

 Share:


3

    Shares
  





















BNM imposes Administrative Monetary Penalty and Compound on CIMB Bank Berhad and CIMB Islamic Bank Berhad for non-compliances with the Financial Services Act 2013 and Islamic Financial Services Act 2013 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 1200 pada 
 Sabtu, 27 Mei 2023
                    

27 Mei 2023
                                                    







Enforcement Action Publication Notice 02/2019 (P.N.02/2019) 
Bank Negara Malaysia Imposes Administrative Monetary Penalty (AMP) and Compound on CIMB Bank Berhad (CIMB Bank) and CIMB Islamic Bank Berhad (CIMB Islamic) for non-compliances with the Financial Services Act 2013 (FSA) and Islamic Financial Services Act 2013 (IFSA)
Bank Negara Malaysia (the Bank) had on 22 February 2019 and 17 May 2019 taken enforcement actions against CIMB Bank and CIMB Islamic for contraventions of the banking secrecy provisions and breach of standards issued pursuant to the FSA and IFSA.
(a) Enforcement actions against CIMB Bank:
(i) The Bank has imposed an AMP of RM3,400,000 against CIMB Bank pursuant to section 234(3)(b)(i) of the FSA for breach of section 48(1)(a) of the FSA read together with standards stipulated in the Policy Document on Management of Customer Information and Permitted Disclosures (MCIPD Policy Document) dated 17 October 2017 specified by the Bank under section 47(1) of the FSA; and
(ii) The Bank has offered a total compound of RM6,400,000 to CIMB Bank pursuant to section 253(1) of the FSA relating to offences of unauthorized disclosure of CIMB Bank’s customers information to third parties committed under section 133(1) of the FSA.
(b) Enforcement actions against CIMB Islamic:
(i) The Bank has imposed an AMP of RM1,700,000 against CIMB Islamic pursuant to section 245(3)(b)(i) of the IFSA for breach of section 58(1)(a) of the IFSA read together with standards stipulated in the MCIPD Policy Document specified by the Bank under section 57(1) of the IFSA; and
(ii) The Bank has offered a total compound of RM3,200,000 to CIMB Islamic pursuant to section 264(1) of the IFSA relating to offences of unauthorized disclosure of CIMB Islamic’s customers information to third parties committed under section 145(1) of the IFSA read together with section 261 of the IFSA.
The above breaches by CIMB Bank and CIMB Islamic relate to incidents which occurred in 2018.
The AMP and compound amounts were determined taking into account relevant aggravating and mitigating factors which include the voluntary reporting of those incidents to the Bank and the immediate remedial steps that were taken by CIMB Bank and CIMB Islamic to address gaps and further strengthen existing controls to ensure the protection of customer information.
Additionally, both CIMB Bank and CIMB Islamic have committed and begun deploying substantial investments in their IT capability to further enhance the management of customer information.
On 26 March 2019 and 31 May 2019, CIMB Bank and CIMB Islamic paid the compound and AMP imposed by the Bank.


Bank Negara Malaysia
                27 Mei 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
27 Mei 2023,BNM imposes Compound and Administrative Monetary Penalty on Wawasan Ilham (M) Sdn. Bhd. for non-compliance with the Money Services Business Act 2011,https://www.bnm.gov.my/-/ea-pn-01-2023,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/ea-pn-01-2023&languageId=ms_MY,"









Reading:
BNM imposes Compound and Administrative Monetary Penalty on Wawasan Ilham (M) Sdn. Bhd. for non-compliance with the Money Services Business Act 2011

 Share:




    Shares
  





















BNM imposes Compound and Administrative Monetary Penalty on Wawasan Ilham (M) Sdn. Bhd. for non-compliance with the Money Services Business Act 2011 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 1200 pada 
 Sabtu, 27 Mei 2023
                    

27 Mei 2023
                                                    







Enforcement Action Publication Notice 01/2023 (P.N. 01/2023)
Bank Negara Malaysia (the Bank) had on 1 March 2022, imposed a total compound[1] of RM151,200 on Wawasan Ilham (M) Sdn. Bhd. (WISB) for contravening the Money Services Business Act 2011 (MSBA) read together with Money Services Business (Duties of Licensees) Regulations 2012 (MSB Duties). Additionally on 27 September 2022, the Bank imposed an Administrative Monetary Penalty (AMP)[2] of RM12,600 on WISB for contravening the MSBA read together with the Anti-Money Laundering and Counter Financing of Terrorism – Money Services Business (Sector 3)[3] policy document (AML/CFT Sector 3 PD).
During an on-site examination in August 2019, the Bank discovered that WISB failed to issue a number of money changing receipts to customers in the form and manner prescribed by the Bank. Additionally, it was also found that WISB failed to conduct customer due diligence on its customers in relation to money changing transactions which were above RM3,000. These failures are in breach of requirements set out in section 27(1) of the MSBA read together with paragraph 5(a) of MSB Duties and section 74(3) of the MSBA read together with the AML/CFT Sector 3 PD, respectively.
The compound and AMP amount were determined by taking into account relevant aggravating and mitigating factors, which include WISB’s conduct in addressing the non-compliances and WISB’s commitment to prevent recurrence of similar non-compliances.
WISB paid a total of RM163,800 for the compound and AMP imposed by the Bank on 6 December 2022.
[1] The Bank issued the compound pursuant to section 88(1) of the MSBA.
[2] The Bank issued the AMP pursuant to section 75(2)(b) of the MSBA.
[3] The AML/CFT Sector 3 PD was in effect from 15 September 2013 to 31 December 2019 and since 1 January 2020 has been replaced with policy document on Anti-Money Laundering, Countering Financing of Terrorism and Targeted Financial Sanctions for Financial Institutions (AML/CFT and TFS for FIs).


Bank Negara Malaysia
                27 Mei 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
27 Mei 2023,BNM imposes Administrative Monetary Penalty on Koperasi Co-opbank Pertama Malaysia Berhad for non-compliance with the Islamic Financial Services Act 2013,https://www.bnm.gov.my/-/ea-pn-02-2023,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/ea-pn-02-2023&languageId=ms_MY,"









Reading:
BNM imposes Administrative Monetary Penalty on Koperasi Co-opbank Pertama Malaysia Berhad for non-compliance with the Islamic Financial Services Act 2013

 Share:


4

    Shares
  





















BNM imposes Administrative Monetary Penalty on Koperasi Co-opbank Pertama Malaysia Berhad for non-compliance with the Islamic Financial Services Act 2013 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 1200 pada 
 Sabtu, 27 Mei 2023
                    

27 Mei 2023
                                                    







Enforcement Action Publication Notice 02/2023 (P.N. 02/2023)
Bank Negara Malaysia (the Bank) had on 27 September 2022, imposed an Administrative Monetary Penalty (AMP)[1] of RM828,000 on Koperasi Co-opbank Pertama Malaysia Berhad (CBP) for non-compliance with conditions imposed by the Bank under section 291(2) of the Islamic Financial Services Act 2013 (IFSA).
On 24 June 2014, the Bank granted conditional approval for CBP to continue accepting Islamic deposits from non-members under section 291(2) of IFSA. One condition was the requirement for CBP to maintain, at all times, a minimum loan loss coverage ratio (LLCR) of 100%, beginning 31 December 2014 (LLCR requirement). CBP’s failure to comply with the LLCR requirement from September 2019 until June 2021 is therefore in breach of section 291(2) of IFSA.
The AMP amount was determined by taking into account relevant aggravating and mitigating factors, which include the consideration of:
(i) CBP’s controls;
(ii) the period of recurring non-compliance by CBP with conditions imposed by the Bank;
(iii) profit gained as a result of the non-compliance; and
(iv) the adequacy of the remedial measures by CBP in addressing the noncompliance.
CBP paid RM828,000 for the AMP imposed by the Bank on 7 October 2022.
 
[1] The Bank imposed the AMP pursuant to section 245(3)(b)(i) of IFSA.


Bank Negara Malaysia
                27 Mei 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
27 Mei 2023,BNM imposes Administrative Monetary Penalty on Takaful Ikhlas Family Berhad for failure to conduct sanctions screening and risk profiling on customers,https://www.bnm.gov.my/-/ea-pn-03-2023,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/ea-pn-03-2023&languageId=ms_MY,"









Reading:
BNM imposes Administrative Monetary Penalty on Takaful Ikhlas Family Berhad for failure to conduct sanctions screening and risk profiling on customers

 Share:




    Shares
  





















BNM imposes Administrative Monetary Penalty on Takaful Ikhlas Family Berhad for failure to conduct sanctions screening and risk profiling on customers 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 1200 pada 
 Sabtu, 27 Mei 2023
                    

27 Mei 2023
                                                    







Enforcement Action Publication Notice 03/2023 (P.N. 03/2023)
Bank Negara Malaysia (the Bank) had on 7 October 2022, imposed an Administrative Monetary Penalty (AMP)[1] of RM612,000 on Takaful Ikhlas Family Berhad (TIFB) for noncompliances with the Islamic Financial Services Act 2013 (IFSA) read together with the AntiMoney Laundering and Counter Financing of Terrorism – Insurance and Takaful Sector 2[2] policy document (AML/CFT Sector 2 PD) where:
(i) TIFB had failed to conduct sanctions screening on domestic customers against the United Nations Security Council and Ministry of Home Affairs listings prior to onboarding new domestic customers; and
(ii) TIFB had not profiled and assessed the certificates issued to its high-risk customers, although such customers had met the ‘High Risk’ criteria set in TIFB’s internal policy on anti-money laundering and counter financing of terrorism.
TIFB’s failure to conduct sanctions screening and failure to assess risk profile of customers is in breach of section 58(1) of IFSA read together with AML/CFT Sector 2 PD.
The AMP amount was determined by taking into account relevant aggravating and mitigating factors, which include TIFB’s past compliance record and the actions taken to address the breaches.
TIFB is committed to strengthen its operational processes to prevent a recurrence of similar breaches.
TIFB paid RM612,000 for the AMP imposed by the Bank on 20 October 2022.
 
[1] The Bank imposed the AMP pursuant to section 245(3)(b)(i) of IFSA.
[2] The AML/CFT PD Sector 2 was in effect from 15 September 2013 to 31 December 2019 and has since 1 January 2020 been replaced with policy document on Anti-Money Laundering, Countering Financing of Terrorism and Targeted Financial Sanctions for Financial Institutions (AML/CFT and TFS for FIs).


Bank Negara Malaysia
                27 Mei 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
27 Mei 2023,BNM imposes Administrative Monetary Penalty on MCIS Insurance Berhad for failure to conduct targeted financial sanctions screening on customers,https://www.bnm.gov.my/-/ea-pn-04-2023,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/ea-pn-04-2023&languageId=ms_MY,"









Reading:
BNM imposes Administrative Monetary Penalty on MCIS Insurance Berhad for failure to conduct targeted financial sanctions screening on customers

 Share:


2

    Shares
  





















BNM imposes Administrative Monetary Penalty on MCIS Insurance Berhad for failure to conduct targeted financial sanctions screening on customers 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 1200 pada 
 Sabtu, 27 Mei 2023
                    

27 Mei 2023
                                                    







Enforcement Action Publication Notice 04/2023 (P.N. 04/2023) 
Bank Negara Malaysia (the Bank) had on 14 November 2022, imposed an Administrative Monetary Penalty (AMP)[1] of RM132,000 on MCIS Insurance Berhad (MCIS) for non-compliances with the Financial Services Act 2013 (FSA) read together with the Anti-Money Laundering, Countering Financing of Terrorism and Targeted Financial Sanctions for Financial Institutions policy document (AML/CFT and TFS for FIs PD).
MCIS failed to conduct targeted financial sanctions screening on its customers prior to their onboarding. This is in breach of section 48(1)(a) of FSA read together with AML/CFT and TFS for FIs PD.
The AMP amount was determined by taking into account relevant aggravating and mitigating factors, which include MCIS’s past compliance record and actions taken to address the breaches and prevent their recurrence.
MCIS paid RM132,000 for the AMP imposed by the Bank on 25 November 2022.
 
[1] The Bank imposed AMP pursuant to section 234(3)(b)(i) of FSA.


Bank Negara Malaysia
                27 Mei 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
17 Apr 2023,Dokumen Dasar Profesionalisme Ejen Insurans dan Takaful,https://www.bnm.gov.my/-/pd-prof-ito-agents-bm,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/pd-prof-ito-agents-bm&languageId=ms_MY,"









Reading:
Dokumen Dasar Profesionalisme Ejen Insurans dan Takaful

 Share:


5

    Shares
  





















Dokumen Dasar Profesionalisme Ejen Insurans dan Takaful 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 1510 pada 
 Isnin, 17 April 2023
                    

17 Apr 2023
                                                    







Dokumen Dasar ini menetapkan keperluan untuk penanggung insurans dan pengendali takaful (ITO) berlesen untuk mempromosikan standard kelakuan dan profesionalisme yang tinggi bagi ejen insurans dan takaful mereka. Dokumen Dasar ini termasuk keperluan yang berkaitan dengan pengambilan ejen insurans dan takaful, kelayakan minimum, kriteria yang sesuai dan wajar, dan proses usaha wajar yang perlu dilakukan oleh ITO apabila melantik ejen baharu dan layanan terhadap ejen yang ingkar.
Dokumen

Dokumen Dasar Profesionalisme Ejen Insurans dan Takaful
Ringkasan maklum balas utama yang diterima daripada Konsultasi Awam dan maklum balas oleh BNM 

Jabatan Pengeluar
Jabatan Konsumer dan Amalan Pasaran


Bank Negara Malaysia
                17 April 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
03 Apr 2023,Policy Document on Management of Customer Information and Permitted Disclosures,https://www.bnm.gov.my/-/pd-mcipd,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/pd-mcipd&languageId=ms_MY,"









Reading:
Policy Document on Management of Customer Information and Permitted Disclosures

 Share:


18

    Shares
  





















Policy Document on Management of Customer Information and Permitted Disclosures 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 2230 pada 
 Isnin, 3 April 2023
                    

3 Apr 2023
                                                    







s


Bank Negara Malaysia
                3 April 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
28 Mac 2023,Exposure Draft on Financial Technology Regulatory Sandbox Framework,https://www.bnm.gov.my/-/ed-sandbox-2023,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/ed-sandbox-2023&languageId=ms_MY,"









Reading:
Exposure Draft on Financial Technology Regulatory Sandbox Framework

 Share:


3

    Shares
  





















Exposure Draft on Financial Technology Regulatory Sandbox Framework 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 1253 pada 
 Selasa, 28 Mac 2023
                    

28 Mac 2023
                                                    







This exposure draft sets out the Bank Negara Malaysia’s (the Bank) proposal to issue a new Financial Technology Regulatory Sandbox Framework (Framework) policy document, which contains enhancements to the policy document of the same name issued on 18 October 2016 [BNM/RH/PD 030-1]. The enhancements are focused at ensuring proportionate regulatory facilitation and improving operational efficiency of the existing sandbox procedures through:

simplifying the sandbox’s Stage 1 (eligibility) assessment; and
introducing an Innovation Green Lane, which aims to provide a risk-proportionate and accelerated pathway for innovative solutions by financial institutions with strong risk management capabilities.

Bank Negara Malaysia invites written feedback on the proposals in this exposure draft, including suggestions on areas to be clarified and alternative proposals that the Bank should consider. The written feedback should be supported with clear rationale, accompanying evidence or appropriate illustrations to facilitate an effective review of this exposure draft.
Feedback must be submitted by 30 May 2023 to:
Pengarah,
Jabatan Pembangunan dan Inovasi Kewangan
Bank Negara Malaysia
Jalan Dato’ Onn
50480 Kuala Lumpur
Email: fintech@bnm.gov.my
Electronic submission is encouraged. Submissions received may be made public unless confidentiality is specifically requested for the whole or part of the submission.
In the course of preparing your feedback, you may direct any queries to

Anneka Ng (annekang@bnm.gov.my)
Ahmad Shah Hussaini (husaini@bnm.gov.my)

 
Issuance Date
28 March 2023
Applicability

An authorised or registered person under the FSA
An authorised person under the IFSA
A licensee under the MSBA
A prescribed institution under the DFIA
A fintech company intending to carry on:
an authorised or registered business as defined in the Financial Services Act 2013 (FSA) and
an authorised business as defined in the Islamic Financial Services Act 2013 (IFSA); or
a money services business as defined in the Money Services Business Act 2011 (MSBA).

Section in Charge
Market Enablers Unit
Issuing Department
Financial Development and Innovation Department
Relevant Acts

FSA
IFSA
DFIA
MSBA



Bank Negara Malaysia
                28 Mac 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
03 Mac 2023,Senarai Amaran Pengguna Kewangan telah dikemas kini,https://www.bnm.gov.my/-/senarai-amaran-pengguna-kewangan-telah-dikemas-kini,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/senarai-amaran-pengguna-kewangan-telah-dikemas-kini&languageId=ms_MY,"









Reading:
Senarai Amaran Pengguna Kewangan telah dikemas kini

 Share:


2

    Shares
  





















Senarai Amaran Pengguna Kewangan telah dikemas kini 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 1000 pada 
 Jumaat, 3 Mac 2023
                    

3 Mac 2023
                                                    







Bank telah mengemas kini Senarai Amaran Pengguna Kewangan. Senarai ini terdiri daripada syarikat dan laman web yang tidak dibenarkan atau diluluskan di bawah undang-undang dan pentadbiran berkaitan yang ditadbir oleh BNM. Sila maklum bahawa senarai ini tidak lengkap dan hanya berfungsi sebagai panduan kepada orang ramai berdasarkan maklumat dan pertanyaan yang diterima oleh BNM.
Syarikat berikut ditambahkan ke dalam senarai:

TriumphFX; and
Najmuldin Exchanger (NE)

Sila ambil maklum bahawa TriumphFX dimasukkan dalam senarai ini kerana syarikat tersebut telah dipromosikan melalui laman web yang berikut: https://eobinfinity.com, https://eobmiles.com dan halaman Facebook Triumph Investment Malaysia: https://www.facebook.com/profile.php?id=100069799277365&mibextid=LQQJ4d 
Senarai ini dikemas kini secara berkala untuk rujukan orang ramai. Untuk melihat senarai Amaran Pengguna Kewangan yang dikemas kini, sila kunjungi bnm.gov.my/fca.
 


Bank Negara Malaysia
                3 Mac 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
28 Feb 2023,Draf Dedahan Layanan Adil Terhadap Pengguna Mudah Terjejas,https://www.bnm.gov.my/-/draf-dedahan-layanan-adil-terhadap-pengguna-mudah-terjejas,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/draf-dedahan-layanan-adil-terhadap-pengguna-mudah-terjejas&languageId=ms_MY,"









Reading:
Draf Dedahan Layanan Adil Terhadap Pengguna Mudah Terjejas

 Share:




    Shares
  





















Draf Dedahan Layanan Adil Terhadap Pengguna Mudah Terjejas 
Embargo :
                    Untuk siaran segera

Tidak boleh disiarkan atau dicetak sebelum jam
 1100 pada 
 Selasa, 28 Februari 2023
                    

28 Feb 2023
                                                    







Draf dedahan ini menetapkan keperluan dan panduan yang dicadangkan untuk mempromosikan budaya di mana penyedia perkhidmatan kewangan mempertimbangkan dan bertindak balas dengan betul kepada keperluan pengguna yang mudah terjejas, konsisten dengan hasil daripada amalan layanan yang adil. Bank menjemput maklum balas mengenai draf dedahan ini, termasuk cadangan untuk isu atau bidang tertentu yang perlu dijelaskan dan sebarang cadangan alternatif yang perlu dipertimbangkan oleh Bank.
Semua maklum balas untuk draf pendedahan mesti diserahkan oleh 14 April 2023 melalui https: //forms.office.com/r/eKjC9gMTLQ. Semasa menyediakan maklum balas, pertanyaan khusus juga boleh diarahkan ke ftfc@bnm.gov.my.  Penyerahan yang diterima boleh didedahkan kepada umum melainkan kerahsiaan diminta secara khusus untuk keseluruhan atau mana-mana bahagian penyerahan.
Tarikh Dikeluarkan:
28 Februari 2023
Jabatan Pengeluar:
Jabatan Pengguna dan Amalan Pasaran
Dokumen:
Draf Dedahan Layanan Adil Terhadap Pengguna Mudah Terjejas


Bank Negara Malaysia
                28 Februari 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
