date,title,link,content
28 Mar 2023,Exposure Draft on Financial Technology Regulatory Sandbox Framework,https://www.bnm.gov.my/-/ed-sandbox-2023,"









Reading:
Exposure Draft on Financial Technology Regulatory Sandbox Framework

 Share:


3

    Shares
  





















Exposure Draft on Financial Technology Regulatory Sandbox Framework 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1253 on 
 Tuesday, 28 March 2023
                    

28 Mar 2023
                                                    







This exposure draft sets out the Bank Negara Malaysia’s (the Bank) proposal to issue a new Financial Technology Regulatory Sandbox Framework (Framework) policy document, which contains enhancements to the policy document of the same name issued on 18 October 2016 [BNM/RH/PD 030-1]. The enhancements are focused at ensuring proportionate regulatory facilitation and improving operational efficiency of the existing sandbox procedures through:

simplifying the sandbox’s Stage 1 (eligibility) assessment; and
introducing an Innovation Green Lane, which aims to provide a risk-proportionate and accelerated pathway for innovative solutions by financial institutions with strong risk management capabilities.

Bank Negara Malaysia invites written feedback on the proposals in this exposure draft, including suggestions on areas to be clarified and alternative proposals that the Bank should consider. The written feedback should be supported with clear rationale, accompanying evidence or appropriate illustrations to facilitate an effective review of this exposure draft.
Feedback must be submitted by 30 May 2023 to:
Pengarah,
Jabatan Pembangunan dan Inovasi Kewangan
Bank Negara Malaysia
Jalan Dato’ Onn
50480 Kuala Lumpur
Email: fintech@bnm.gov.my
Electronic submission is encouraged. Submissions received may be made public unless confidentiality is specifically requested for the whole or part of the submission.
In the course of preparing your feedback, you may direct any queries to

Anneka Ng (annekang@bnm.gov.my)
Ahmad Shah Hussaini (husaini@bnm.gov.my)

 
Issuance Date
28 March 2023
Applicability

An authorised or registered person under the FSA
An authorised person under the IFSA
A licensee under the MSBA
A prescribed institution under the DFIA
A fintech company intending to carry on:
an authorised or registered business as defined in the Financial Services Act 2013 (FSA) and
an authorised business as defined in the Islamic Financial Services Act 2013 (IFSA); or
a money services business as defined in the Money Services Business Act 2011 (MSBA).

Section in Charge
Market Enablers Unit
Issuing Department
Financial Development and Innovation Department
Relevant Acts

FSA
IFSA
DFIA
MSBA

Document
Exposure Draft on Financial Technology Regulatory Sandbox Framework
 


Bank Negara Malaysia
                28 March 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
03 Mar 2023,Financial Consumer Alert update,https://www.bnm.gov.my/-/fca-update-230303,"









Reading:
Financial Consumer Alert update

 Share:


87

    Shares
  





















Financial Consumer Alert update 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1000 on 
 Friday, 3 March 2023
                    

3 Mar 2023
                                                    







The Bank has updated the Financial Consumer Alert list. The list consists of companies and websites that are neither authorised nor approved under the relevant laws and regulations administered by BNM. Please take note that the list is not exhaustive and only serves as a guide to members of the public based on information and queries received by BNM.
The following companies were added to the list: 

TriumphFX; and
Najmuldin Exchanger (NE)

Please be informed that TriumphFX was listed as it was promoted in the following websites: https://eobinfinity.com, https://eobmiles.com, and Triumph Investment Malaysia Facebook page: https://www.facebook.com/profile.php?id=100069799277365&mibextid=LQQJ4d  
The list will be updated regularly for the public's reference. For the updated Financial Consumer Alert list, please visit bnm.gov.my/fca.


Bank Negara Malaysia
                3 March 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
28 Feb 2023,Exposure Draft on Fair Treatment of Vulnerable Consumers,https://www.bnm.gov.my/-/ed-ftvc,"









Reading:
Exposure Draft on Fair Treatment of Vulnerable Consumers

 Share:


11

    Shares
  





















Exposure Draft on Fair Treatment of Vulnerable Consumers 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1100 on 
 Tuesday, 28 February 2023
                    

28 Feb 2023
                                                    







This exposure draft sets out the proposed requirements and guidance to promote a culture where financial service providers properly consider and respond to the needs of vulnerable consumers, consistent with fair treatment outcomes. The Bank invites feedback on this exposure draft, including suggestions for specific issues or areas to be clarified and any alternative proposals the Bank should consider.
All feedback for the exposure draft must be submitted by 14 April 2023 through https://forms.office.com/r/eKjC9gMTLQ. When preparing the feedback, specific queries can also be directed to ftfc@bnm.gov.my.  Submissions received may be made public unless confidentiality is specifically requested for the whole or any part of the submission.
Issuance Date:
28 February 2023
Issuing Department:
Jabatan Konsumer dan Amalan Pasaran
Document:
Exposure Draft on Fair Treatment of Vulnerable Consumers


Bank Negara Malaysia
                28 February 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
22 Feb 2023,Exposure Draft on Quality and Integrity of Currency,https://www.bnm.gov.my/-/ed-quality-integrity-currency-2023,"









Reading:
Exposure Draft on Quality and Integrity of Currency

 Share:




    Shares
  





















Exposure Draft on Quality and Integrity of Currency 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1000 on 
 Wednesday, 22 February 2023
                    

22 Feb 2023
                                                    







This Exposure Draft sets out the following:
(a) criteria in determining the quality of currency in circulation;
(b) standards in processing and recirculating currency to the public;
(c) standards in handling suspected counterfeit Malaysian currency in Malaysia;
(d) requirements to record and report suspected counterfeit Malaysian currency;
(e) timeline to lodge a report with Polis Diraja Malaysia of suspected counterfeit Malaysian currency; and
(f) requirements to have competent staff and possess suitable currency processing machines.
The Bank invites written comments on this Exposure Draft, including suggestions for particular issues or areas to be clarified and any alternative proposals that the Bank should consider. To facilitate the Bank’s assessment, please clearly notate the relevant paragraph which relates to the comment provided and support each comment with a clear rationale and accompanying evidence, as appropriate. Responses must be submitted electronically in the prescribed format and addressed to currency@bnm.gov.my by 30 April 2023.
Issuance Date:
22 February 2023
Issuing Department:
Currency Management and Operations
Document:
Exposure Draft on Quality and Integrity of Currency


Bank Negara Malaysia
                22 February 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
03 Feb 2023,Discussion Paper on Financial Inclusion Framework 2023-2026,https://www.bnm.gov.my/-/dp-framework-2023-2026,"









Reading:
Discussion Paper on Financial Inclusion Framework 2023-2026

 Share:


22

    Shares
  





















Discussion Paper on Financial Inclusion Framework 2023-2026 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 2300 on 
 Friday, 3 February 2023
                    

3 Feb 2023
                                                    







Issuance Date
3 February 2023
Summary
The discussion paper explores Bank Negara Malaysia’s (the Bank) proposed features of the Financial Inclusion Framework 2023-2026 (Framework).
The implementation of the Financial Inclusion Framework 2011-2020 has led to significant improvements in the accessibility and take-up of basic financial services in Malaysia. Despite the progress made, several barriers and challenges need to be addressed to run the last mile in progressing financial inclusion. The Framework will also take into consideration alignment of strategies towards new emerging growth angles in financial services, and achievement of the United Nation’s Sustainable Development Goals (SDGs) and Environmental, Sustainability and Governance (ESG) propositions for higher value creation.
Developed to align with the Financial Sector Blueprint 2022-2026, the Framework serves as a four-year strategic roadmap and principle-based guidance to advance financial inclusion. The vision of the Framework is to provide a more expansive and holistic approach to achieve broader development outcomes and elevating the financial well-being and standard of living of all residents in Malaysia.
The Bank invites written feedback on this discussion paper, including suggestions on areas to be clarified and alternative proposals that the Bank should consider. The written feedback should be supported by a clear rationale, accompanying evidence or practical examples, where appropriate, to facilitate greater understanding of its context.
Issuing Department
Financial Inclusion Department
Section in Charge
Financial Capability and Inclusion
Relevant Act
FSA
IFSA
DFIA
MSBA
Document
Discussion Paper on Financial Inclusion Framework 2023-2026


Bank Negara Malaysia
                3 February 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
20 Jan 2023,Exposure Draft on Capital Adequacy Framework (Basel III – Risk-Weighted Assets) – Standardised Approach for Credit Risk,https://www.bnm.gov.my/-/ed-basel3-credit-risk-2023,"









Reading:
Exposure Draft on Capital Adequacy Framework (Basel III – Risk-Weighted Assets) – Standardised Approach for Credit Risk

 Share:


25

    Shares
  





















Exposure Draft on Capital Adequacy Framework (Basel III – Risk-Weighted Assets) – Standardised Approach for Credit Risk 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1615 on 
 Friday, 20 January 2023
                    

20 Jan 2023
                                                    







This exposure draft sets out the proposed requirements on the calculation of the capital charge for the Standardised Approach for Credit Risk under the Basel III reforms by financial institutions. These requirements also apply to financial institutions applying the Internal Ratings-Based Approach for Credit Risk in determining the output floor requirement, which will be consulted in the exposure draft on Capital Adequacy Framework (Basel III - Risk-Weighted Assets) - Internal Ratings-Based Approach for Credit Risk.
The Bank invites feedback on this exposure draft, including suggestions for specific issues or areas to be clarified and any alternative proposals the Bank should consider.
All feedback for the exposure draft must be submitted by 30 June 2023 to pfpconsult@bnm.gov.my. Submissions received may be made public unless confidentiality is specifically requested for the whole or any part of the submission.
Issuance Date:
20 January 2023
Issuing Department:
Jabatan Dasar Kewangan Pruden
Document:
Exposure Draft on Capital Adequacy Framework (Basel III – Risk-Weighted Assets) – Standardised Approach for Credit Risk


Bank Negara Malaysia
                20 January 2023
            
© Bank Negara Malaysia, 2023. All rights reserved.

"
19 Apr 2024,Financial Consumer Alert update,https://www.bnm.gov.my/-/fca-update-240419,"









Reading:
Financial Consumer Alert update

 Share:




    Shares
  





















Financial Consumer Alert update 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1000 on 
 Friday, 19 April 2024
                    

19 Apr 2024
                                                    







Bank Negara Malaysia (BNM) has updated the Financial Consumer Alert list. The list consists of companies and websites that are neither authorised nor approved under the relevant laws and regulations administered by BNM. Please take note that the list is not exhaustive and only serves as a guide to members of the public based on information and queries received by BNM.
The following companies were added to the list:

Wahed Trader Team Investment, Wahed Investment Trader (not related to Wahed Technologies Sdn Bhd licensed under Securities Commission Malaysia) 
(AAA) Labur Saham Syariah, (AAA) Asri Ahmad Academy, Salam Mohd Asri Ahmad (SMAA) (not related to Asri Ahmad Academy Sdn Bhd) 
MIDF Investment Scheme (not related to MIDF Amanah Investment Bank Berhad) 
Invest KL Malaysia (not related to InvestKL) 

Please be informed that the latest updates on HSBC Bank Investment (not related to HSBC Bank Malaysia Berhad) and ASNB Investment (not related to Amanah Saham Nasional Berhad) are also available in the Financial Consumer Alert list.
The list will be updated regularly for public's reference. To view the updated list, please visit: bnm.gov.my/fca 


Bank Negara Malaysia
                19 April 2024
            
© Bank Negara Malaysia, 2024. All rights reserved.

"
17 Apr 2024,17th Auction of Ringgit Banknotes with Special Serial Numbers,https://www.bnm.gov.my/-/17aucmyr-en,"









Reading:
17th Auction of Ringgit Banknotes with Special Serial Numbers

 Share:


3

    Shares
  





















17th Auction of Ringgit Banknotes with Special Serial Numbers 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 0945 on 
 Wednesday, 17 April 2024
                    

17 Apr 2024
                                                    







BNM will be holding the 17th Auction of ringgit banknotes with special serial numbers. The online auction will open from 20 April until 27 April 2024. In addition to online auction, onsite auction and live auction will commence concurrently on 27 April 2024 (Saturday) 10.30 a.m. at Sasana Kijang, Bank Negara Malaysia. All auctions will be conducted by BNM’s appointed auctioneer, MNP Auctioneers (Central) Sdn. Bhd. (MNP).
Ringgit banknotes with special serial numbers, such as sets of the first 10 banknotes (e.g. PP0000001-0000010) and super solid numbers with repetitive prefix (e.g. PP8888888) will be auctioned.
Those who are interested to participate in the auction must register via this link (www.best2bid.com). Online bidding can also be placed at the same link.
Further information on the auction can be obtained through MNP’s website at www.mnp.com.my or MNP’s customer service hotline via 017-400 6661.


Bank Negara Malaysia
                17 April 2024
            
© Bank Negara Malaysia, 2024. All rights reserved.

"
15 Apr 2024,Policy Document on Electronic Know-Your-Customer (e-KYC),https://www.bnm.gov.my/-/pd-ekyc-en,"









Reading:
Policy Document on Electronic Know-Your-Customer (e-KYC)

 Share:


32

    Shares
  





















Policy Document on Electronic Know-Your-Customer (e-KYC) 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1200 on 
 Monday, 15 April 2024
                    

15 Apr 2024
                                                    







This policy document sets out BNM's revised requirements and guidance in implementing electronic Know-Your-Customer (e-KYC) solutions for the onboarding of individuals and legal persons to the financial sector. 
The revised requirements and guidance in this policy document seek to accommodate advancements in technology to facilitate the secure and safe adoption of e-KYC solutions for both individuals and legal persons while preserving the integrity of the financial system. 
Supplementing this, BNM has also revised the Frequently Asked Questions document to provide clarification on common queries in relation to the revised policy requirements.
Issuance Date
15 April 2024
Effective Date
15 April 2024
Issuing Department
Financial Development and Innovation Department 
Applicability
1.    Licensed banks 
2.    Licensed investment banks
3.    Licensed Islamic banks
4.    Licensed life insurers
5.    Licensed family takaful operators
6.    Prescribed development financial institutions
7.    Licensed money services businesses
8.    Approved issuers of designated payment instruments and designated Islamic payment instruments
Documents

Policy Document on Electronic Know-Your-Customer (e-KYC)
Frequently Asked Questions

 
 


Bank Negara Malaysia
                15 April 2024
            
© Bank Negara Malaysia, 2024. All rights reserved.

"
27 Mar 2024,Policy Document on Fair Treatment of Financial Consumers,https://www.bnm.gov.my/-/pd-ftfc,"









Reading:
Policy Document on Fair Treatment of Financial Consumers

 Share:


8

    Shares
  





















Policy Document on Fair Treatment of Financial Consumers 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1615 on 
 Wednesday, 27 March 2024
                    

27 Mar 2024
                                                    







This revised policy document is an enhanced version of the Policy Document on Fair Treatment of Financial Consumers (FTFC) issued by Bank Negara Malaysia (BNM) in November 2019. It sets out existing requirements and guidance for financial service providers (FSPs) to treat financial consumers fairly by adopting high standards of responsible and professional conduct and embedding a culture where the interests of financial consumers are an integral part of FSP’s business strategies and operations.
This revised policy document introduces a new principle and specific requirements for FSPs to consider and respond to the interests and needs of vulnerable consumers in conducting its business and operations. FSPs are expected to provide the appropriate support to vulnerable consumers, consistent with fair treatment of financial consumer outcomes. Throughout the revised policy document, BNM has supplemented existing and new requirements with illustrations of good and poor practices to facilitate industry implementation.
Highlights 
For ease of reference, key revisions made to the policy document on FTFC include:


Enhancements to the definitions of “representatives” and “agents” and the inclusion of the definitions of “persons with disabilities” and “vulnerable consumer” under paragraph 5.2;


Enhancements to the specification of “financial consumer” under paragraph 7.1;


Inclusion of new Outcome 7 to ensure vulnerable consumers are treated fairly and equitably by the FSP, and the FSP’s staff, representatives and agents under paragraph 8.1(g);


Enhancements to the role of the board and senior management in demonstrating a commitment to the fair treatment of vulnerable consumers, including establishing and maintaining appropriate policies, processes and accountability structures under paragraphs 10.2 to 10.4;


Inclusion of principle 7 to set out new requirements on the fair treatment of vulnerable consumers under paragraphs 16.1 to 16.28;


Enhancements of existing and inclusion of new good and poor practices throughout the policy document to illustrate BNM’s expectations and assist FSPs in understanding and complying with the policy document’s requirements;


Enhancements of fair outcomes to financial consumers under Appendix 1;


Enhancements to the illustration of the Treat Customers Fairly Charter under Appendix 2; and


Inclusion of new good practices by FSPs in dealing with persons with disabilities and other vulnerable consumers, where relevant, under Appendix 5.


BNM has also responded to key feedback received on the Exposure Draft on Fair Treatment of Vulnerable Consumers issued in February 2023, which is accessible through the document attached below. In addition, BNM will enhance the existing Frequently Asked Questions (FAQs) on the FTFC document for issuance soon.
Issuance Date
27 March 2024
Effective Date 
27 March 2024
Issuing Department 
Jabatan Konsumer dan Amalan Pasaran
Documents

Policy Document on Fair Treatment of Financial Consumers
Exposure Draft on Fair Treatment of Vulnerable Consumers Feedback Statement: Summary of Key Feedback Received and BNM’s Responses  



Bank Negara Malaysia
                27 March 2024
            
© Bank Negara Malaysia, 2024. All rights reserved.

"
29 Feb 2024,Policy Document on Medical and Health Insurance/Takaful Business,https://www.bnm.gov.my/-/pd-mhit,"









Reading:
Policy Document on Medical and Health Insurance/Takaful Business

 Share:


9

    Shares
  





















Policy Document on Medical and Health Insurance/Takaful Business 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1900 on 
 Thursday, 29 February 2024
                    

29 Feb 2024
                                                    







This policy document sets out Bank Negara Malaysia’s (BNM) revised requirements and guidance to licensed insurers and licensed takaful operators carrying the medical and health insurance/takaful (MHIT) business. The requirements seek to address developments in the MHIT business. This is to promote more innovative and inclusive MHIT coverage. It is also to balance the need to ensure MHIT business remains sustainable in the long term.
Supplementing this, BNM has also issued a Feedback Statement to address the key feedback and proposals received during the consultation period.
 
Issuance Date
29 February 2024
Effective Date
1 June 2024 except for specific provisions outlined in the policy document

Issuing Departments
Financial Development and Innovation Department
Islamic Finance Department
Insurance and Takaful Supervision Department
Consumer and Market Conduct Department
Documents

Policy Document on Medical and Health Insurance/Takaful Business
Feedback Statement from the Exposure Draft on Medical and Health Insurance/Takaful Business



Bank Negara Malaysia
                29 February 2024
            
© Bank Negara Malaysia, 2024. All rights reserved.

"
29 Feb 2024,Climate Risk Stress Testing Methodology Paper,https://www.bnm.gov.my/-/climate-risk-stress-testing,"









Reading:
Climate Risk Stress Testing Methodology Paper

 Share:


2

    Shares
  





















Climate Risk Stress Testing Methodology Paper 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1804 on 
 Thursday, 29 February 2024
                    

29 Feb 2024
                                                    







Bank Negara Malaysia has issued the Methodology Paper on Climate Risk Stress Testing (CRST) on 29 February 2024. This Methodology Paper sets out the Bank’s expectations for financial institutions carrying out the industry wide 2024 CRST exercise. The CRST exercise aims to provide financial institutions with hands-on experience in quantifying climate risk, refine their existing risk management strategies and explore new stress testing approaches that are relevant for assessing climate-related risks.
Read the Climate Risk Stress Testing (CRST) Methodology Paper.


Bank Negara Malaysia
                29 February 2024
            
© Bank Negara Malaysia, 2024. All rights reserved.

"
29 Feb 2024,Exposure Draft on Product Transparency and Disclosure,https://www.bnm.gov.my/-/ed-prod-trp,"









Reading:
Exposure Draft on Product Transparency and Disclosure

 Share:




    Shares
  





















Exposure Draft on Product Transparency and Disclosure 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1800 on 
 Thursday, 29 February 2024
                    

29 Feb 2024
                                                    







This exposure draft introduces new and enhanced disclosure requirements. It is aimed at ensuring that product disclosure continues to serve its purpose of facilitating consumers to assess product suitability and make informed financial choices.
The principle-based requirements under Part B of the exposure draft establish the minimum disclosure obligations expected of financial service providers (FSPs). In addition, FSPs are required to meet the product-specific disclosure requirements contained in the Schedules.
Bank Negara Malaysia (BNM) invites written feedback on the regulatory requirements in this exposure draft. This includes suggestions on specific issues or areas that need further clarification or alternative proposals that BNM should consider. The written feedback should be supported with clear rationale, evidence or illustrations, as may be appropriate, to facilitate the assessment. 
Feedback must be submitted electronically to the Bank by 29 March 2024 through https://forms.office.com/r/Jcmig4dW0d.
 
Issuance Date
29 February 2024
 
Issuing Department 
Jabatan Konsumer dan Amalan Pasaran
 
Document
Exposure Draft on Product Transparency and Disclosure


Bank Negara Malaysia
                29 February 2024
            
© Bank Negara Malaysia, 2024. All rights reserved.

"
29 Feb 2024,Policy Document on Fintech Regulatory Sandbox Framework,https://www.bnm.gov.my/-/sandbox-pd24,"









Reading:
Policy Document on Fintech Regulatory Sandbox Framework

 Share:




    Shares
  





















Policy Document on Fintech Regulatory Sandbox Framework 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1700 on 
 Thursday, 29 February 2024
                    

29 Feb 2024
                                                    







Summary 
This policy document sets out Bank Negara Malaysia’s (BNM) revised Financial Technology Regulatory Sandbox Framework (Framework) policy document, which contains enhancements to the policy document of the same name issued on 18 October 2016 [BNM/RH/PD 030-1]. The enhancements are focused on ensuring proportionate regulatory facilitation and improving the operational efficiency of the existing sandbox procedures through:
a) simplifying the sandbox’s Stage 1 (eligibility) assessment; and
b) introducing a Green Lane, which aims to provide a risk-proportionate and accelerated pathway for innovative solutions by financial institutions with solid risk management capabilities.
The Frequently Asked Questions document provides an additional explanation of the interpretation and implementation of the enhanced Framework.
Applicability 

An authorised or registered person under the Financial Services Act 2013 (FSA)
An authorised person under the Islamic Financial Services Act 2013 (IFSA)
A licensee under the Money Services Business Act 2011 (MSBA)
A prescribed institution under the Development Financial Institutions Act 2002 (DFIA)
A fintech company intending to carry on:
	a) an authorised or registered business as defined in the FSA;
	b) an authorised business as defined in the IFSA; or
	c) a money services business as defined in the MSBA.


Issuance Date 
29 February 2024
Effective Date
29 February 2024
Issuing Department 
Financial Development and Innovation Department
Relevant Acts 

Financial Services Act 2013
Islamic Financial Services Act 2013
Money Services Business Act 2011
Development Financial Institutions Act 2002

Documents

Policy Document on Financial Technology Regulatory Sandbox Framework
Frequently Asked Questions
Standard Sandbox Application Form
Green Lane Application Form

See also: Regulatory Sandbox information page


Bank Negara Malaysia
                29 February 2024
            
© Bank Negara Malaysia, 2024. All rights reserved.

"
28 Feb 2024,Discussion Paper on RENTAS Modernisation Plans,https://www.bnm.gov.my/-/rentas-dp,"









Reading:
Discussion Paper on RENTAS Modernisation Plans

 Share:




    Shares
  





















Discussion Paper on RENTAS Modernisation Plans 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1730 on 
 Wednesday, 28 February 2024
                    

28 Feb 2024
                                                    







This discussion paper sets out Bank Negara Malaysia’s (BNM) proposed plan to modernise the Real Time Electronic Transfer of Funds and Securities System (RENTAS). This modernisation plan is centred around two overarching themes, namely futureproofing RENTAS and enhancing risk management and user functionalities. Key areas of development include supporting near 24/7 operations, wider participant access to RENTAS, enhancing data sharing and analytics capabilities, as well as more effective liquidity management tools.
This paper aims to gather feedback on the identified plans and use cases within the proposed RENTAS modernisation strategy.
BNM invites written feedback on the proposals in this discussion paper, including suggestions for specific issues, areas to be clarified or elaborated further, and alternative proposals BNM should consider. The written feedback should be supported with clear rationale, accompanying evidence or appropriate illustrations to facilitate an effective review of this discussion paper.
Responses must be submitted electronically to BNM by 15 April 2024 to RENTASpolicy@bnm.gov.my.
Submissions received may be made public on anonymous basis unless confidentiality is specifically requested for the whole or part of the submission.
See also:
RENTAS Modernisation Plans Discussion Paper


Bank Negara Malaysia
                28 February 2024
            
© Bank Negara Malaysia, 2024. All rights reserved.

"
07 Feb 2024,Exposure Draft on Islamic Banking Window,https://www.bnm.gov.my/-/ed-ibw,"









Reading:
Exposure Draft on Islamic Banking Window

 Share:


3

    Shares
  





















Exposure Draft on Islamic Banking Window 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1900 on 
 Wednesday, 7 February 2024
                    

7 Feb 2024
                                                    







This Exposure Draft sets out Bank Negara Malaysia (BNM)’s proposed enhancements to the Guidelines on Skim Perbankan Islam and outlines authorisation, governance, prudential and operational regulatory requirements applicable to Islamic Banking Window.
BNM would like to invite written feedback on the proposals in this exposure draft, including suggestions for specific issues, areas to be clarified or elaborated further, and any alternative proposals that BNM should consider. The written feedback should be supported with clear rationale, accompanying evidence or appropriate illustrations to facilitate an effective review of this exposure draft.
Feedback for the exposure draft must be submitted electronically to BNM by 31 March 2024 to haq@bnm.gov.my
Submissions received may be made public on anonymous basis unless confidentiality is specifically requested for the whole or any part of the submission.
Read the Exposure Draft on Islamic Banking Window


Bank Negara Malaysia
                7 February 2024
            
© Bank Negara Malaysia, 2024. All rights reserved.

"
05 Feb 2024,"Policy Document on Anti-Money Laundering, Countering Financing of Terrorism, Countering Proliferation Financing, and Targeted Financial Sanctions for Designated Non-Financial Businesses and Professions, and Non-Bank Financial Institutions",https://www.bnm.gov.my/-/pd-amlcftcpftfs-dnfbp-nbfi,"









Reading:
Policy Document on Anti-Money Laundering, Countering Financing of Terrorism, Countering Proliferation Financing, and Targeted Financial Sanctions for Designated Non-Financial Businesses and Professions, and Non-Bank Financial Institutions

 Share:


52

    Shares
  





















Policy Document on Anti-Money Laundering, Countering Financing of Terrorism, Countering Proliferation Financing, and Targeted Financial Sanctions for Designated Non-Financial Businesses and Professions, and Non-Bank Financial Institutions 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1705 on 
 Monday, 5 February 2024
                    

5 Feb 2024
                                                    







The Anti-Money Laundering (AML), Countering Financing of Terrorism (CFT), Countering Proliferation Financing (CPF) and Targeted Financial Sanctions (TFS) for Designated Non-Financial Businesses and Professions (DNFBPs) and Non-Bank Financial Institutions (NBFIs) (AML/CFT/CPF and TFS for DNFBPs and NBFIs) policy document is a revision of the AML/CFT and TFS for DNFBPs and NBFIs policy document issued on 31 December 2019.
This policy document incorporates the recent updates to the Financial Action Task Force’s Standards as well as enhances clarity on the AML/CFT/CPF requirements imposed on reporting institutions. Reporting institutions are required to implement a risk-based approach in managing ML/TF/PF risks and comply with the TFS requirements.
Issuance Date
5 February 2024
Effective Date 
6 February 2024
Issuing Department
Financial Intelligence and Enforcement Department
Document

Anti-Money Laundering, Countering Financing of Terrorism, Countering Proliferation Financing and Targeted Financial Sanctions for Designated Non-Financial Businesses and Professions and Non-Bank Financial Institutions 

 


Bank Negara Malaysia
                5 February 2024
            
© Bank Negara Malaysia, 2024. All rights reserved.

"
05 Feb 2024,"Policy Document on Anti-Money Laundering, Countering Financing of Terrorism, Countering Proliferation Financing and Targeted Financial Sanctions for Financial Institutions",https://www.bnm.gov.my/-/pd-amlcftcpftfs-fi,"









Reading:
Policy Document on Anti-Money Laundering, Countering Financing of Terrorism, Countering Proliferation Financing and Targeted Financial Sanctions for Financial Institutions

 Share:


10

    Shares
  





















Policy Document on Anti-Money Laundering, Countering Financing of Terrorism, Countering Proliferation Financing and Targeted Financial Sanctions for Financial Institutions 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1700 on 
 Monday, 5 February 2024
                    

5 Feb 2024
                                                    







The Anti-Money Laundering (AML), Countering Financing of Terrorism (CFT), Countering Proliferation Financing (CPF) and Targeted Financial Sanctions (TFS) for Financial Institutions (AML/CFT/CPF and TFS for FIs) policy document is a revision of the AML/CFT and TFS for FIs policy document issued on 31 December 2019.
This policy document incorporates the recent updates to the Financial Action Task Force’s Standards and enhances clarity on the AML/CFT/CPF requirements imposed on reporting institutions. Reporting institutions are required to implement a risk-based approach in managing ML/TF/PF risks and comply with the TFS requirements.
Issuance Date
5 February 2024
Effective Date 
6 February 2024
Issuing Department 
Financial Intelligence and Enforcement Department
Applicable to:
1. Licensed banks
2. Licensed investment banks
3. Licensed Islamic banks
4. Licensed insurers
5. Licensed takaful operators
6. Prescribed development financial institutions
7. Licensed money services businesses
8. Approved issuers of designated payment instruments
9. Approved issuers of designated Islamic payment instruments
10. Lembaga Tabung Haji
11. Approved financial advisers
12. Approved Islamic financial advisers
13. Approved insurance brokers
14. Approved takaful brokers
Document

Anti-Money Laundering, Countering Financing of Terrorism, Countering Proliferation Financing and Targeted Financial Sanctions for Financial Institutions 

 


Bank Negara Malaysia
                5 February 2024
            
© Bank Negara Malaysia, 2024. All rights reserved.

"
24 Jan 2024,BNM Shariah Advisory Council's Ruling on Buy Now Pay Later Facility,https://www.bnm.gov.my/-/sac-ruling-bnpl,"









Reading:
BNM Shariah Advisory Council's Ruling on Buy Now Pay Later Facility

 Share:


16

    Shares
  





















BNM Shariah Advisory Council's Ruling on Buy Now Pay Later Facility 
Embargo :
                    For immediate release

Not for publication or broadcast before 
 1200 on 
 Wednesday, 24 January 2024
                    

24 Jan 2024
                                                    







Pursuant to section 52 of the Central Bank of Malaysia Act 2009, the BNM Shariah Advisory Council (SAC) at its 220th SAC Meeting dated 24 January 2022, 228th SAC Meeting dated 28 February 2023, and 231st SAC Meeting dated 26 June 2023, made a ruling in respect of the Buy Now Pay Later (BNPL) facility.
This ruling aims to clarify the Shariah requirements on Islamic BNPL facility.
This SAC ruling comes into effect immediately upon its publication on the BNM website on 24 January 2024
Issuance Date
24 January 2024
Effective Date 
24 January 2024
Applicability 
Islamic Financial Services Act (IFSA) Licensees
Financial Services Act (FSA) Licensees
Development Financial Institutions Act (DFIA) Licensees
Issuing Department 
Islamic Finance Department
Document

The Shariah Advisory Council of Bank Negara Malaysia (SAC) Ruling on Buy Now Pay Later (BNPL) Facility

 


Bank Negara Malaysia
                24 January 2024
            
© Bank Negara Malaysia, 2024. All rights reserved.

"
