date,title,link
31 May 2018,Detailed Disclosure of International Reserves as at end-April 2018,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-april-2018
28 May 2018,Status of Tan Sri Dr. Mohd Irwan Serigar as a member of BNM Board,https://www.bnm.gov.my/-/status-of-tan-sri-dr.-mohd-irwan-serigar-as-a-member-of-bnm-board
24 May 2018,Statement on Purchase of Land for the Development of a Financial Education Hub,https://www.bnm.gov.my/-/statement-on-purchase-of-land-for-the-development-of-a-financial-education-hub
22 May 2018,International Reserves of Bank Negara Malaysia as at 15 May 2018,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-15-may-2018
21 May 2018,Statement by Financial Markets Committee: Strengthening Financial Market Infrastructure,https://www.bnm.gov.my/-/statement-by-financial-markets-committee-strengthening-financial-market-infrastructure
18 May 2018,Statement by Financial Markets Committee,https://www.bnm.gov.my/-/statement-by-financial-markets-committee-1
17 May 2018,Economic and Financial Developments in the Malaysian Economy in the First Quarter of 2018,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-first-quarter-of-2018
15 May 2018,Statement by Financial Markets Committee,https://www.bnm.gov.my/-/statement-by-financial-markets-committee
14 May 2018,"FSB RCG for Asia discusses cross-border resolution, effects of the reforms, FinTech and RegTech, and efforts to reduce misconduct risk",https://www.bnm.gov.my/-/fsb-rcg-for-asia-discusses-cross-border-resolution-effects-of-the-reforms-fintech-and-regtech-and-efforts-to-reduce-misconduct-risk
10 May 2018,Public holiday on 10th and 11th May 2018,https://www.bnm.gov.my/-/public-holiday-on-10th-and-11th-may-2018
10 May 2018,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-10052018
08 May 2018,Remittances - an engine for development that still needs to move up a gear,https://www.bnm.gov.my/-/remittances-an-engine-for-development-that-still-needs-to-move-up-a-gear
07 May 2018,International Reserves of Bank Negara Malaysia as at 30 April 2018,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-30-april-2018
30 Apr 2018,Detailed Disclosure of International Reserves as at end-March 2018,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-march-2018
30 Apr 2018,Monetary and Financial Developments in March 2018,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-march-2018
26 Apr 2018,Appointment of New Assistant Governors of Bank Negara Malaysia,https://www.bnm.gov.my/-/appointment-of-new-assistant-governors-of-bank-negara-malaysia
20 Apr 2018,International Reserves of Bank Negara Malaysia as at 13 April 2018,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-13-april-2018
06 Apr 2018,International Reserves of Bank Negara Malaysia as at 30 March 2018,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-30-march-2018
06 Apr 2018,"Response to Sinar Harian Article entitled ""Cepat laksana gaji cukup hidup""",https://www.bnm.gov.my/-/response-to-sinar-harian-article-entitled-cepat-laksana-gaji-cukup-hidup->Response to Sinar Harian Article entitled Cepat laksana gaji cukup hidup
30 Mar 2018,Monetary and Financial Developments in February 2018,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-february-2018
30 Mar 2018,Detailed Disclosure of International Reserves as at end-February 2018,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-february-2018
29 Mar 2018,Cybersecurity Incident Involving the Use of Falsified SWIFT Messages,https://www.bnm.gov.my/-/cybersecurity-incident-involving-the-use-of-falsified-swift-messages
28 Mar 2018,The 2017 Bank Negara Malaysia Annual Report,https://www.bnm.gov.my/-/the-2017-bank-negara-malaysia-annual-report
28 Mar 2018,The 2017 Financial Stability and Payment Systems Report,https://www.bnm.gov.my/-/the-2017-financial-stability-and-payment-systems-report
22 Mar 2018,International Reserves of Bank Negara Malaysia as at 15 March 2018,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-15-march-2018
21 Mar 2018,Response to FMT article entitled 'Consumer Body: Abolish surcharges on credit cards',https://www.bnm.gov.my/-/response-to-fmt-article-entitled-consumer-body-abolish-surcharges-on-credit-cards-
15 Mar 2018,SC & BNM Establish Joint Working Group to Accelerate Digitisation of Stockbroking Industry,https://www.bnm.gov.my/-/sc-bnm-establish-joint-working-group-to-accelerate-digitisation-of-stockbroking-industry
14 Mar 2018,Financial Stability Statement,https://www.bnm.gov.my/-/financial-stability-statement
08 Mar 2018,Response to Reuters’ Article “Prudential Malaysia Unit in Talks with KWAP to sell 30% Stake”,https://www.bnm.gov.my/-/response-to-reuters-article-prudential-malaysia-unit-in-talks-with-kwap-to-sell-30-stake-
07 Mar 2018,International Reserves of Bank Negara Malaysia as at 28 February 2018,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-28-february-2018
07 Mar 2018,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-07032018
03 Mar 2018,Response to Questions from Bernama on BR1M,https://www.bnm.gov.my/-/response-to-questions-from-bernama-on-br1m
28 Feb 2018,Monetary and Financial Developments in January 2018,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-january-2018
28 Feb 2018,Detailed Disclosure of International Reserves as at end-January 2018,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-january-2018
22 Feb 2018,International Reserves of Bank Negara Malaysia as at 15 February 2018,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-15-february-2018
16 Feb 2018,Response to Questions from Bernama on the Malaysia's Economy and Financial System,https://www.bnm.gov.my/-/response-to-questions-from-bernama-on-the-malaysia-s-economy-and-financial-system
14 Feb 2018,Economic and Financial Developments in the Malaysian Economy in the Fourth Quarter of 2017,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-fourth-quarter-of-2017
14 Feb 2018,National initiative to ‘Go Green’ this Chinese New Year with quality fit banknotes,https://www.bnm.gov.my/-/national-initiative-to-go-green-this-chinese-new-year-with-quality-fit-banknotes
12 Feb 2018,"""Navigating the Affordable Housing Market in Urban Cities""",https://www.bnm.gov.my/-/-navigating-the-affordable-housing-market-in-urban-cities->Navigating the Affordable Housing Market in Urban Cities
06 Feb 2018,International Reserves of Bank Negara Malaysia as at 30 January 2018,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-30-january-2018
02 Feb 2018,Bilateral Meeting between Bank Negara Malaysia and the National Bank of Cambodia,https://www.bnm.gov.my/-/bilateral-meeting-between-bank-negara-malaysia-and-the-national-bank-of-cambodia
02 Feb 2018,"AICB Awards Honorary Fellowship to H.E. Chea Chanto, Governor, National Bank of Cambodia",https://www.bnm.gov.my/-/aicb-awards-honorary-fellowship-to-h.e.-chea-chanto-governor-national-bank-of-cambodia
30 Jan 2018,Monetary and Financial Developments in December 2017,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-december-2017
30 Jan 2018,Detailed Disclosure of International Reserves as at end-December 2017,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-december-2017
30 Jan 2018,Adequate Supply of Currencies by Licensed Money Changers,https://www.bnm.gov.my/-/adequate-supply-of-currencies-by-licensed-money-changers
25 Jan 2018,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-25012018
22 Jan 2018,International Reserves of Bank Negara Malaysia as at 15 January 2018,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-15-january-2018
22 Jan 2018,Engagement with the Local Communities in Kedah,https://www.bnm.gov.my/-/engagement-with-the-local-communities-in-kedah
19 Jan 2018,Bank Negara Malaysia Introduces eCCRIS,https://www.bnm.gov.my/-/bank-negara-malaysia-introduces-eccris
19 Jan 2018,Cautionary Statement on Initial Coin Offerings,https://www.bnm.gov.my/-/cautionary-statement-on-initial-coin-offerings
08 Jan 2018,Global nominations call for the Royal Award for Islamic Finance,https://www.bnm.gov.my/-/global-nominations-call-for-the-royal-award-for-islamic-finance
05 Jan 2018,International Reserves of Bank Negara Malaysia as at 29 December 2017,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-29-december-2017
04 Jan 2018,Purchase of Land for the Development of a Financial Education Hub,https://www.bnm.gov.my/-/purchase-of-land-for-the-development-of-a-financial-education-hub
31 Dec 2019,Monetary and Financial Developments in November 2019,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-november-2019
31 Dec 2019,Detailed Disclosure of International Reserves as at end-November 2019,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-november-2019
27 Dec 2019,Exposure Draft on Licensing Framework for Digital Banks,https://www.bnm.gov.my/-/exposure-draft-on-licensing-framework-for-digital-banks-1
20 Dec 2019,International Reserves of Bank Negara Malaysia as at 13 December 2019,https://www.bnm.gov.my/-/reserve-13122019
13 Dec 2019,BNM-OECD Conference on Financial Education and Financial Consumer Protection in Asia-Pacific,https://www.bnm.gov.my/-/bnm-oecd-conference-on-financial-education-and-financial-consumer-protection-in-asia-pacific
06 Dec 2019,International Reserves of Bank Negara Malaysia as at 29 November 2019,https://www.bnm.gov.my/-/reserve-29112019
29 Nov 2019,Detailed Disclosure of International Reserves as at end-October 2019,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-october-2019
29 Nov 2019,Monetary and Financial Developments in October 2019,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-october-2019
22 Nov 2019,International Reserves of Bank Negara Malaysia as at 15 November 2019,https://www.bnm.gov.my/-/reserve-15112019
19 Nov 2019,Joint Press Communiqué: 55th SEACEN Governors’ Conference / High-Level Seminar and the 39th Meeting of the SEACEN Board of Governors,https://www.bnm.gov.my/-/joint-press-communiqu%C3%A9-55th-seacen-governors-conference-/-high-level-seminar-and-the-39th-meeting-of-the-seacen-board-of-governors
15 Nov 2019,Economic and Financial Developments in the Malaysian Economy in the Third Quarter of 2019,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-third-quarter-of-2019
08 Nov 2019,Decrease in Statutory Reserve Requirement (SRR) Ratio,https://www.bnm.gov.my/-/decrease-in-statutory-reserve-requirement-srr-ratio
07 Nov 2019,International Reserves of Bank Negara Malaysia as at 31 October 2019,https://www.bnm.gov.my/-/reserve-31102019
05 Nov 2019,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-05112019
01 Nov 2019,Appointment of Fraziali Ismail as Assistant Governor and Retirement of Assistant Governor Donald Joshua Jaganathan,https://www.bnm.gov.my/-/appointment-of-fraziali-ismail-as-assistant-governor-and-retirement-of-assistant-governor-donald-joshua-jaganathan
31 Oct 2019,Detailed Disclosure of International Reserves as at end-September 2019,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-september2019
31 Oct 2019,Monetary and Financial Developments in September 2019,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-september-2019
22 Oct 2019,International Reserves of Bank Negara Malaysia as at 15 October 2019,https://www.bnm.gov.my/-/reserve-15102019
18 Oct 2019,Engagement with SME Community in Langkawi,https://www.bnm.gov.my/-/engagement-with-sme-community-in-langkawi
10 Oct 2019,Engagement with SME Community in Sandakan,https://www.bnm.gov.my/-/engagement-with-sme-community-in-sandakan
07 Oct 2019,International Reserves of Bank Negara Malaysia as at 30 September 2019,https://www.bnm.gov.my/-/reserve-30092019
30 Sep 2019,Detailed Disclosure of International Reserves as at end-August 2019,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-august-2019
30 Sep 2019,Monetary and Financial Developments in August 2019,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-august-2019
27 Sep 2019,Bilateral Meeting between Bank Negara Malaysia and Bank Indonesia,https://www.bnm.gov.my/-/bilateral-meeting-between-bank-negara-malaysia-and-bank-indonesia
27 Sep 2019,Inaugural Meeting of Joint Committee on Climate Change,https://www.bnm.gov.my/-/inaugural-meeting-of-joint-committee-on-climate-change
20 Sep 2019,International Reserves of Bank Negara Malaysia as at 13 September 2019,https://www.bnm.gov.my/-/reserve-13092019
18 Sep 2019,Bank Negara Malaysia Financial Stability Review - First Half 2019,https://www.bnm.gov.my/-/bank-negara-malaysia-financial-stability-review-first-half-2019
12 Sep 2019,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-12092019
06 Sep 2019,International Reserves of Bank Negara Malaysia as at 30 August 2019,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-30-august-2019
30 Aug 2019,Detailed Disclosure of International Reserves as at end-July 2019,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-july-2019
30 Aug 2019,Monetary and Financial Developments in July 2019,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-july-2019
30 Aug 2019,24th Executives' Meeting of East Asia-Pacific Central Banks (EMEAP) Governors' Meeting,https://www.bnm.gov.my/-/24th-executives-meeting-of-east-asia-pacific-central-banks-emeap-governors-meeting
29 Aug 2019,Joint National AML/CFT Conference 2019,https://www.bnm.gov.my/-/joint-national-aml/cft-conference-2019
22 Aug 2019,International Reserves of Bank Negara Malaysia as at 15 August 2019,https://www.bnm.gov.my/-/reserve-15082019
22 Aug 2019,"“MYR – Access and Liquidity”, a joint webinar by ASIFMA, FMAM and BNM",https://www.bnm.gov.my/-/-myr-access-and-liquidity-a-joint-webinar-by-asifma-fmam-and-bnm
21 Aug 2019,Enhancements to Bank Negara Malaysia’s RM1 billion Fund for Affordable Homes,https://www.bnm.gov.my/-/enhancements-to-bank-negara-malaysia-s-rm1-billion-fund-for-affordable-homes
21 Aug 2019,Establishment of Khidmat Nasihat Pembiayaan to provide advisory on financing,https://www.bnm.gov.my/-/establishment-of-khidmat-nasihat-pembiayaan-to-provide-advisory-on-financing
16 Aug 2019,Liberalisation Of Foreign Exchange Administration Policies,https://www.bnm.gov.my/-/liberalisation-of-foreign-exchange-administration-policies-1
16 Aug 2019,Economic and Financial Developments in the Malaysian Economy in the Second Quarter of 2019,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-second-quarter-of-2019
07 Aug 2019,International Reserves of Bank Negara Malaysia as at 31 July 2019,https://www.bnm.gov.my/-/reserve-31072019
06 Aug 2019,Pidato Piala Gabenor provides platform to encourage the use of Bahasa Kebangsaan in the financial sector,https://www.bnm.gov.my/-/pidato-piala-gabenor-provides-platform-to-encourage-the-use-of-bahasa-kebangsaan-in-the-financial-sector
01 Aug 2019,Issuance of Commemorative Coins in conjunction with the Installation of His Majesty Seri Paduka Baginda Yang di-Pertuan Agong XVI,https://www.bnm.gov.my/-/issuance-of-commemorative-coins-in-conjunction-with-the-installation-of-his-majesty-seri-paduka-baginda-yang-di-pertuan-agong-xvi
31 Jul 2019,Detailed Disclosure of International Reserves as at end-June 2019,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-june-2019
31 Jul 2019,Monetary and Financial Developments in June 2019,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-june-2019
22 Jul 2019,International Reserves of Bank Negara Malaysia as at 15 July 2019,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-15-july-2019
11 Jul 2019,Engagement with SME Community in Melaka,https://www.bnm.gov.my/-/engagement-with-sme-community-in-melaka
09 Jul 2019,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-09072019
05 Jul 2019,International Reserves of Bank Negara Malaysia as at 28 June 2019,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-28-june-2019
28 Jun 2019,Detailed Disclosure of International Reserves as at end-May 2019,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-may-2019
28 Jun 2019,Monetary and Financial Developments in May 2019,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-may-2019
21 Jun 2019,International Reserves of Bank Negara Malaysia as at 14 June 2019,https://www.bnm.gov.my/-/reserve-14062019
18 Jun 2019,Appointment of New Assistant Governor of Bank Negara Malaysia,https://www.bnm.gov.my/-/appointment-of-new-assistant-governor-of-bank-negara-malaysia-1
14 Jun 2019,"FSB RCG for Asia discusses the design and use of crisis simulation exercises, SME financing and climate-related financial risks",https://www.bnm.gov.my/-/fsb-rcg-for-asia-discusses-the-design-and-use-of-crisis-simulation-exercises-sme-financing-and-climate-related-financial-risks
11 Jun 2019,International Reserves of Bank Negara Malaysia as at 31 May 2019,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-31-may-2019
31 May 2019,Detailed Disclosure of International Reserves as at end-April 2019,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-april-2019
31 May 2019,Monetary and Financial Developments in April 2019,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-april-2019
29 May 2019,Malaysia’s Inclusion in the US Treasury’s Monitoring List of Potential Currency Manipulator,https://www.bnm.gov.my/-/malaysia-s-inclusion-in-the-us-treasury-s-monitoring-list-of-potential-currency-manipulator
24 May 2019,International Reserves of Bank Negara Malaysia as at 15 May 2019,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-15-may-2019
16 May 2019,Development Initiatives to Enhance Market Liquidity and Accessibility,https://www.bnm.gov.my/-/development-initiatives-to-enhance-market-liquidity-and-accessibility
16 May 2019,Economic and Financial Developments in the Malaysian Economy in the First Quarter of 2019,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-first-quarter-of-2019
07 May 2019,International Reserves of Bank Negara Malaysia as at 30 April 2019,https://www.bnm.gov.my/-/reserve-30040291
07 May 2019,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-07052019
30 Apr 2019,Detailed Disclosure of International Reserves as at end-March 2019,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-march-2019
30 Apr 2019,Monetary and Financial Developments in March 2019,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-march-2019
29 Apr 2019,Appointment of Two External Members to Bank Negara Malaysia’s Monetary Policy Committee,https://www.bnm.gov.my/-/appointment-of-two-external-members-to-bank-negara-malaysia-s-monetary-policy-committee-1
23 Apr 2019,Joint Statement on the 16th Bilateral Meeting between Bank Negara Malaysia and the Securities Commission Malaysia,https://www.bnm.gov.my/-/joint-statement-on-the-16th-bilateral-meeting-between-bank-negara-malaysia-and-the-securities-commission-malaysia
22 Apr 2019,International Reserves of Bank Negara Malaysia as at 15 April 2019,https://www.bnm.gov.my/-/reserve-15042019
08 Apr 2019,Bank Negara Malaysia and the Financial Industry Engaged the Local Community in Karnival Kewangan Terengganu,https://www.bnm.gov.my/-/bank-negara-malaysia-and-the-financial-industry-engaged-the-local-community-in-karnival-kewangan-terengganu
05 Apr 2019,International Reserves of Bank Negara Malaysia as at 29 March 2019,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-29-march-2019
05 Apr 2019,"Regional Cooperation to promote Local Currency Settlement between Bank Indonesia, Bank Negara Malaysia, Bangko Sentral ng Pilipinas and Bank of Thailand",https://www.bnm.gov.my/-/regional-cooperation-to-promote-local-currency-settlement-between-bank-indonesia-bank-negara-malaysia-bangko-sentral-ng-pilipinas-and-bank-of-thailand
05 Apr 2019,Bank Negara Malaysia Engagement with SMEs and Financial Institutions in Terengganu,https://www.bnm.gov.my/-/bank-negara-malaysia-engagement-with-smes-and-financial-institutions-in-terengganu
29 Mar 2019,Detailed Disclosure of International Reserves as at end-February 2019,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-february-2019
29 Mar 2019,Monetary and Financial Developments in February 2019,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-february-2019
27 Mar 2019,Liberalisation of Foreign Exchange Administration Policies,https://www.bnm.gov.my/-/liberalisation-of-foreign-exchange-administration-policies
27 Mar 2019,The 2018 Bank Negara Malaysia Annual Report,https://www.bnm.gov.my/-/the-2018-bank-negara-malaysia-annual-report
27 Mar 2019,The 2018 Financial Stability and Payment Systems Report,https://www.bnm.gov.my/-/the-2018-financial-stability-and-payment-systems-report
22 Mar 2019,International Reserves of Bank Negara Malaysia as at 15 March 2019,https://www.bnm.gov.my/-/reserve-15032019
07 Mar 2019,International Reserves of Bank Negara Malaysia as at 28 February 2019,https://www.bnm.gov.my/-/reserve-28022019
05 Mar 2019,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-05032019
28 Feb 2019,Detailed Disclosure of International Reserves as at end-January 2019,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-january-2019
28 Feb 2019,Monetary and Financial Developments in January 2019,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-january-2019
22 Feb 2019,International Reserves of Bank Negara Malaysia as at 15 February 2019,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-15-february-2019
14 Feb 2019,Economic and Financial Developments in the Malaysian Economy in the Fourth Quarter of 2018,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-fourth-quarter-of-2018
12 Feb 2019,International Reserves of Bank Negara Malaysia as at 31 January 2019,https://www.bnm.gov.my/-/reserve-31012019
31 Jan 2019,Detailed Disclosure of International Reserves as at end-December 2018,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-december-2018
31 Jan 2019,Monetary and Financial Developments in December 2018,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-december-2018
24 Jan 2019,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-24012019
22 Jan 2019,International Reserves of Bank Negara Malaysia as at 15 January 2019,https://www.bnm.gov.my/-/reserve-15012019
07 Jan 2019,International Reserves of Bank Negara Malaysia as at 31 December 2018,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-31-december-2018
31 Dec 2020,Policy Document on Licensing Framework for Digital Banks,https://www.bnm.gov.my/-/policy-document-on-licensing-framework-for-digital-banks
31 Dec 2020,Monetary and Financial Developments in November 2020,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-november-2020
31 Dec 2020,Detailed Disclosure of International Reserves as at end-November 2020,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-november-2020
22 Dec 2020,International Reserves of Bank Negara Malaysia as at  15 December 2020,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-15-december-2020
21 Dec 2020,The Financial Markets Committee (FMC) will drive the development of  an alternative financial benchmark rate for Malaysia,https://www.bnm.gov.my/-/the-financial-markets-committee-fmc-will-drive-the-development-of-an-alternative-financial-benchmark-rate-for-malaysia
16 Dec 2020,"BNM and SC’s Joint Response on ""Policy confusion over cryptocurrencies""",https://www.bnm.gov.my/-/bnm-and-sc-s-joint-response-on-policy-confusion-over-cryptocurrencies->BNM and SC’s Joint Response on Policy confusion over cryptocurrencies
15 Dec 2020,Establishment of RM1 billion High Tech Facility – National Investment Aspirations (HTF-NIA),https://www.bnm.gov.my/-/establishment-of-rm1-billion-high-tech-facility-national-investment-aspirations-htf-nia-1
07 Dec 2020,International Reserves of Bank Negara Malaysia as at 30 November 2020,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-30-november-2020
01 Dec 2020,New and enhanced financing facilities for SMEs affected by COVID-19,https://www.bnm.gov.my/-/new-and-enhanced-financing-facilities-for-smes-affected-by-covid-19
30 Nov 2020,Monetary and Financial Developments in October 2020,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-september-20-1
30 Nov 2020,Detailed Disclosure of International Reserves as at end-October 2020,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-september-20-3
20 Nov 2020,Issuance of Commemorative Coins in Conjunction with APEC 2020,https://www.bnm.gov.my/-/issuance-of-commemorative-coins-in-conjunction-with-apec-20-1
20 Nov 2020,International Reserves of Bank Negara Malaysia as at 13 November 2020,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-13-november-20-1
17 Nov 2020,25th EMEAP (Executives' Meeting of East Asia-Pacific Central Banks) Governors' Meeting [Part II],https://www.bnm.gov.my/-/25th-emeap-executives-meeting-of-east-asia-pacific-central-banks-governors-meeting-part-i-1
13 Nov 2020,Economic and Financial Developments in the Malaysian Economy in the Third Quarter of 2020,https://www.bnm.gov.my/-/economic-and-financial-developments-in-the-malaysian-economy-in-the-third-quarter-of-20-3
06 Nov 2020,Budget measures to assist individuals and SMEs affected by COVID-19,https://www.bnm.gov.my/-/budget-measures-to-assist-individuals-and-smes-affected-by-covid-1
06 Nov 2020,International Reserves of Bank Negara Malaysia as at  30 October 2020,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-30-october-2020
03 Nov 2020,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-03112020
02 Nov 2020,Improving the Financial Health of Gig Workers with Innovative Financial Solutions,https://www.bnm.gov.my/-/improving-the-financial-health-of-gig-workers-with-innovative-financial-solutions
30 Oct 2020,Monetary and Financial Developments in September 2020,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-september-2020
30 Oct 2020,Detailed Disclosure of International Reserves as at end-September 2020,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-september-2020
22 Oct 2020,International Reserves of Bank Negara Malaysia as at 15 October 2020,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-15-october-2020
19 Oct 2020,Targeted Repayment Assistance better serves borrowers' needs,https://www.bnm.gov.my/-/targeted-repayment-assistance-better-serves-borrowers-needs
07 Oct 2020,International Reserves of Bank Negara Malaysia as at 30 September 2020,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-30-september-2020
06 Oct 2020,Launch of the Inaugural Financial Literacy Month by Financial Education Network,https://www.bnm.gov.my/-/launch-of-the-inaugural-financial-literacy-month-by-financial-education-network
30 Sep 2020,Transition to targeted repayment assistance,https://www.bnm.gov.my/-/transition-to-targeted-repayment-assistance
30 Sep 2020,Monetary and Financial Developments in August 2020,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-august-2020
30 Sep 2020,MyCC’s Final Decision against PIAM and its 22 Members,https://www.bnm.gov.my/-/mycc-s-final-decision-against-piam-and-its-22-members
30 Sep 2020,Detailed Disclosure of International Reserves as at end-August 2020,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-august-2020
23 Sep 2020,International Reserves of Bank Negara Malaysia as at 15 September 2020,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-15-september-2020
18 Sep 2020,Signing of Bilateral Swap Arrangement between Japan and Malaysia,https://www.bnm.gov.my/-/signing-of-bilateral-swap-arrangement-between-japan-and-malaysia
15 Sep 2020,Joint Statement by Bank Negara Malaysia and Securities Commission Malaysia - Accelerating climate action through the financial sector,https://www.bnm.gov.my/-/joint-statement-by-bank-negara-malaysia-and-securities-commission-malaysia-accelerating-climate-action-through-the-financial-sector
10 Sep 2020,Monetary Policy Statement,https://www.bnm.gov.my/-/monetary-policy-statement-10092020
04 Sep 2020,International Reserves of Bank Negara Malaysia as at 28 August 2020,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-28-august-2020
28 Aug 2020,Issuance of Commemorative Coins in Conjunction with the 25th Anniversary of the Establishment of Putrajaya,https://www.bnm.gov.my/-/issuance-of-commemorative-coins-in-conjunction-with-the-25th-anniversary-of-the-establishment-of-putrajaya
28 Aug 2020,Monetary and Financial Developments in July 2020,https://www.bnm.gov.my/-/monetary-and-financial-developments-in-july-2020
28 Aug 2020,Detailed Disclosure of International Reserves as at end-July 2020,https://www.bnm.gov.my/-/detailed-disclosure-of-international-reserves-as-at-end-july-2020
27 Aug 2020,Issuance of Commemorative Coins in Conjunction with the 50th Anniversary of Universiti Kebangsaan Malaysia,https://www.bnm.gov.my/-/issuance-of-commemorative-coins-in-conjunction-with-the-50th-anniversary-of-universiti-kebangsaan-malaysia
