date,title,link
29 Okt 2021,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan September 2021,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-september-2021
28 Okt 2021,BNM Lancarkan Duit Syiling Peringatan Ulang Tahun PERKESO Ke-50,https://www.bnm.gov.my/-/bnm-lancarkan-duit-syiling-peringatan-50-tahun-perkeso
26 Okt 2021,Peluasan Selanjutnya Rangka Kerja Penyelesaian Mata Wang Tempatan antara Bank Negara Malaysia dengan Bank of Thailand,https://www.bnm.gov.my/-/bnm-bot-rangka-kerja-penyelesaian-mata-wang
25 Okt 2021,Bank Negara Malaysia dan Jabatan Perangkaan Malaysia Menandatangani Memorandum Persefahaman untuk Memperkukuh Kerjasama Mengenai Perkongsian Data dan Bidang Lain,https://www.bnm.gov.my/-/bnm-dosm-mou-2021-bm
25 Okt 2021,Rizab Antarabangsa Bank Negara Malaysia pada 15 Oktober 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-oktober-2021
15 Okt 2021,Bulan Literasi Kewangan Oktober 2021,https://www.bnm.gov.my/-/flm2021-bm
14 Okt 2021,Bantuan Masih Tersedia untuk Peminjam Individu dan PKS yang Terjejas,https://www.bnm.gov.my/-/bnm-akpk-urus-bm
07 Okt 2021,Rizab Antarabangsa Bank Negara Malaysia pada 30 September 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-september-2021
30 Sep 2021,Perkembangan Monetari dan Kewangan dalam bulan Ogos 2021,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-ogos-2021
30 Sep 2021,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Ogos 2021,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-ogos-2021
29 Sep 2021,Tinjauan Kestabilan Kewangan Separuh Pertama Tahun 2021,https://www.bnm.gov.my/-/tkk-1st-half-2021
27 Sep 2021,DuitNow Malaysia dan PayNow Singapura akan melancarkan Jalinan Pembayaran Rentas Sempadan pada Tahun 2022,https://www.bnm.gov.my/-/duitnow-malaysia-paynow-singapura-jalinan-pembayaran-rentas-sempadan-2022
24 Sep 2021,Pembaharuan Penanda Aras Kewangan – Kadar Semalaman Malaysia,https://www.bnm.gov.my/-/pelancaran-kadar-semalaman-malaysia-myor
23 Sep 2021,Rizab Antarabangsa Bank Negara Malaysia pada  15 September 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-september-2021
14 Sep 2021,Memperluas Perdagangan dan Pelaburan Rentas Sempadan antara Thailand dengan Malaysia di bawah Rangka Kerja Integrasi Perbankan ASEAN,https://www.bnm.gov.my/-/bank-asean-berkelayakan-thailand-malaysia-bawah-abif
09 Sep 2021,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-09092021
07 Sep 2021,Rizab Antarabangsa Bank Negara Malaysia pada 30 Ogos 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-ogos-2021-1
02 Sep 2021,"BIS Innovation Hub dan bank-bank pusat Australia, Malaysia, Singapura dan Afrika Selatan akan menguji penggunaan CBDC bagi penyelesaian antarabangsa",https://www.bnm.gov.my/-/bis-innovation-hub-dan-bank-bank-pusat-australia-malaysia-singapura-dan-afrika-selatan-akan-menguji-penggunaan-cbdc-bagi-penyelesaian-antarabangsa
30 Ogos 2021,Perkembangan Monetari dan Kewangan dalam bulan Julai 2021,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-julai-2021
30 Ogos 2021,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Julai 2021,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-julai-2021
20 Ogos 2021,Rizab Antarabangsa Bank Negara Malaysia pada 13 Ogos 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-13-ogos-2021
13 Ogos 2021,Perkembangan Ekonomi dan Kewangan di Malaysia pada Suku Kedua Tahun 2021,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-di-malaysia-pada-suku-kedua-tahun-2021
11 Ogos 2021,Rangka Kerja Kadar Rujukan yang Dikemas Kini,https://www.bnm.gov.my/-/pd-kadar-rujukan-dikemaskini
06 Ogos 2021,Rizab Antarabangsa Bank Negara Malaysia pada 30 Julai 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-julai-2021
03 Ogos 2021,Kenyataan Bersama Bank Negara Malaysia dan Suruhanjaya Sekuriti Malaysia Mempertingkat Respons Sektor Kewangan Terhadap Risiko Iklim,https://www.bnm.gov.my/-/kenyataan-jc3-respons-sektor-kewangan-risiko-iklim
02 Ogos 2021,Perluasan Rangka Kerja Penyelesaian Mata Wang Tempatan antara Bank Negara Malaysia dengan Bank Indonesia,https://www.bnm.gov.my/-/perluasan-rangka-kerja-penyelesaian-mata-wang-tempatan-bnm-bi
30 Jul 2021,Perkembangan Monetari dan Kewangan dalam bulan Jun 2021,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-jun-2021
30 Jul 2021,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Jun 2021,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-jun-2021
23 Jul 2021,Rizab Antarabangsa Bank Negara Malaysia pada 15 Julai 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-julai-2021
14 Jul 2021,EMEAP Central Banks Agreed to Promote Green Bond Investment through Asian Bond Fund,https://www.bnm.gov.my/-/emeap-promote-green-bond-investment-via-abf
08 Jul 2021,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-2
07 Jul 2021,Rizab Antarabangsa Bank Negara Malaysia pada 30 Jun 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-jun-2021-1
06 Jul 2021,Moratorium selama enam bulan untuk semua individu dan perusahaan mikro serta PKS yang terjejas mulai 7 Julai 2021,https://www.bnm.gov.my/-/mora-6-bulan-bermula-20210707
02 Jul 2021,Penambahbaikan Kemudahan di bawah Dana BNM untuk PKS,https://www.bnm.gov.my/-/penambahbaikan-kemudahan-di-bawah-dana-bnm-untuk-pks
02 Jul 2021,Bank Negara Malaysia menerima 29 permohonan untuk mendapatkan lesen bank digital,https://www.bnm.gov.my/-/bnm-terima-29-permohonan-lesen-bank-digital
30 Jun 2021,Perkembangan Monetari dan Kewangan dalam bulan Mei 2021,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mei-2021
30 Jun 2021,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Mei 2021,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-mei-2021
22 Jun 2021,Rizab Antarabangsa Bank Negara Malaysia pada 15 Jun 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-jun-2021-1
18 Jun 2021,Siaran Akhbar Bersama Pelancaran Jalinan Pembayaran QR Rentas Sempadan antara Malaysia dengan Thailand,https://www.bnm.gov.my/-/siaran-akhbar-bersama-pelancaran-jalinan-pembayaran-qr-rentas-sempadan-antara-malaysia-dengan-thailand
10 Jun 2021,Penganjuran Acara Utama JC3 Berkaitan dengan Perubahan Iklim  – FinanceforChange Virtual Conference dari 23 hingga 25 Jun 2021,https://www.bnm.gov.my/-/penganjuran-acara-utama-jc3-berkaitan-dengan-perubahan-iklim-financeforchange-virtual-conference-dari-23-hingga-25-jun-2021
08 Jun 2021,Rizab Antarabangsa Bank Negara Malaysia pada 31 Mei 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-31-mei-2021-1
31 Mei 2021,Perkembangan Monetari dan Kewangan dalam bulan April 2021,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-april-2021
31 Mei 2021,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan April 2021,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-april-2021
21 Mei 2021,Rizab Antarabangsa Bank Negara Malaysia pada 12 Mei 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-12-mei-2021
11 Mei 2021,Perkembangan Ekonomi dan Kewangan di Malaysia pada Suku Pertama Tahun 2021,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-di-malaysia-pada-suku-pertama-tahun-2021
07 Mei 2021,Rizab Antarabangsa Bank Negara Malaysia pada 30 April 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-april-2021
06 Mei 2021,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-06052021
30 Apr 2021,Pelantikan Abd. Rahman Abu Bakar sebagai Penolong Gabenor,https://www.bnm.gov.my/-/pelantikan-ag-abd-rahman
30 Apr 2021,Perkembangan Monetari dan Kewangan dalam bulan Mac 2021,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mac-2021
30 Apr 2021,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Mac 2021,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-mac-2021
22 Apr 2021,Rizab Antarabangsa Bank Negara Malaysia pada 15 April 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-april-2021
07 Apr 2021,Rizab Antarabangsa Bank Negara Malaysia pada 31 Mac 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-31-mac-2021
01 Apr 2021,Pindaan Perjanjian Chiang Mai Initiative Multilateralisation,https://www.bnm.gov.my/-/pindaan-perjanjian-chiang-mai-initiative-multilateralisation
31 Mac 2021,Perkembangan Monetari dan Kewangan dalam bulan Februari 2021,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-februari-2021
31 Mac 2021,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Februari 2021,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-februari-2021
31 Mac 2021,"Bank Negara Malaysia Menerbitkan Laporan Tahunan 2020, Tinjauan Ekonomi dan Monetari 2020 dan Tinjauan Kestabilan Kewangan untuk Separuh Kedua 2020",https://www.bnm.gov.my/-/ar2020_bm_pr
31 Mac 2021,Liberalisasi Dasar Pertukaran Asing,https://www.bnm.gov.my/-/liberalisasi-dasar-pertukaran-asing
22 Mac 2021,Rizab Antarabangsa Bank Negara Malaysia pada 15 Mac 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-mac-2021
17 Mac 2021,Peruntukan Tambahan RM700 juta untuk Kemudahan Automasi dan Digital PKS,https://www.bnm.gov.my/-/peruntukan-tambahan-rm700-juta-untuk-kemudahan-automasi-dan-digital-pks
05 Mac 2021,Rizab Antarabangsa Bank Negara Malaysia pada 26 Februari 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-26-februari-2021
04 Mac 2021,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/mps-4-mar-2021
03 Mac 2021,Maklumat yang diterima daripada Unit Perisikan Kewangan asing,https://www.bnm.gov.my/-/maklumat-yang-diterima-daripada-unit-perisikan-kewangan-asing
26 Feb 2021,Perkembangan Monetari dan Kewangan dalam bulan Januari 2021,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-januari-2021
26 Feb 2021,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Januari 2021,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-januari-2021
25 Feb 2021,Kenyataan Bersama Bank Negara Malaysia dan Suruhanjaya Sekuriti Malaysia ke Arah Penghijauan Sektor Kewangan,https://www.bnm.gov.my/-/kenyataan-bersama-bank-negara-malaysia-dan-suruhanjaya-sekuriti-malaysia-ke-arah-penghijauan-sektor-kewangan
22 Feb 2021,Rizab Antarabangsa Bank Negara Malaysia pada 15 Februari 2021,https://www.bnm.gov.my/-/bnm-rizab-antarabangsa-15-feb-2021
11 Feb 2021,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Keempat 2020,https://www.bnm.gov.my/-/perkembangan-sukutahun-s4-2020
08 Feb 2021,Rizab Antarabangsa Bank Negara Malaysia pada 29 Januari 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-29-jan-2021
05 Feb 2021,Peruntukan Tambahan Sebanyak RM2 bilion untuk   Kemudahan Bantuan dan Pemulihan Bersasar serta Penubuhan Kemudahan Bantuan Bencana 2021 Sebanyak RM200 juta,https://www.bnm.gov.my/-/trrf-drf-enhancement-2021-bm
29 Jan 2021,Perkembangan Monetari dan Kewangan dalam bulan Disember 2020,https://www.bnm.gov.my/-/sorotan-bulanan-disember-2020
29 Jan 2021,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Disember 2020,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-disember-2020
22 Jan 2021,Rizab Antarabangsa Bank Negara Malaysia pada 15 Januari 2021,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-januari-2021
20 Jan 2021,Kenyataan Dasar Monetari,https://www.bnm.gov.my/-/mps-20012021
20 Jan 2021,Pernyataan mengenai Keperluan Rizab Berkanun,https://www.bnm.gov.my/-/srr_bm
14 Jan 2021,Pelantikan Dua Anggota Luar Jawatankuasa Dasar Monetari Bank Negara Malaysia,https://www.bnm.gov.my/-/pelantikan-dua-anggota-luar-jawatankuasa-dasar-monetari-bank-negara-malaysia-1
08 Jan 2021,Rizab Antarabangsa Bank Negara Malaysia pada 31 Disember 2020,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-31-disember-2020
30 Dis 2022,Perkembangan Monetari dan Kewangan dalam bulan November 2022,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-november-2022
30 Dis 2022,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan November 2022 ,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa%C2%A0pada-akhir-bulan-november-2022%C2%A0
23 Dis 2022,Pengeluaran Duit Syiling Peringatan Bersempena dengan Ulang Tahun Ke-100 Gerakan Koperasi di Malaysia ,https://www.bnm.gov.my/-/csm-100yrs-coins-bm
23 Dis 2022,Pengeluaran Duit Syiling Peringatan Bersempena dengan Ulang Tahun ke-50 RELA (Jabatan Sukarelawan Malaysia) ,https://www.bnm.gov.my/-/rela-50yrs-coins-bm
22 Dis 2022,Rizab Antarabangsa Bank Negara Malaysia pada 15 Disember 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-disember-2022
16 Dis 2022,Persidangan/Seminar Peringkat Tinggi Gabenor-Gabenor SEACEN ke-58 dan Mesyuarat ke-42 Lembaga Gabenor SEACEN,https://www.bnm.gov.my/-/persidangan/seminar-peringkat-tinggi-gabenor-gabenor-seacen-ke-58-dan-mesyuarat-ke-42-lembaga-gabenor-seacen
07 Dis 2022,Rizab Antarabangsa Bank Negara Malaysia pada 30 November 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-november-2022
07 Dis 2022,Kenyataan Bersama Bank Negara Malaysia and Suruhanjaya Sekuriti Malaysia: Perkembangan di Mesyuarat ke-9 Jawatankuasa Bersama Mengenai Perubahan Iklim,https://www.bnm.gov.my/-/jc3-9th-meeting-bm
30 Nov 2022,Perkembangan Monetari dan Kewangan dalam bulan Oktober 2022,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-oktober-2022
30 Nov 2022,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Oktober 2022,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-oktober-2022-1
25 Nov 2022,BNM Mempelawa Maklum Balas Bertulis bagi Draf Dedahan Rangka Kerja Pelesenan dan Pengawalseliaan untuk Penanggung Insurans dan Pengendali Takaful Digital,https://www.bnm.gov.my/-/bnm-feedback-ditos-bm
22 Nov 2022,Rizab Antarabangsa Bank Negara Malaysia pada 15 November 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-november-2022
14 Nov 2022,"Bank Indonesia, Bank Negara Malaysia, Bangko Sentral Ng Pilipinas, Monetary Authority of Singapore dan Bank of Thailand memeterai kerjasama rangkaian pembayaran serantau",https://www.bnm.gov.my/-/5centralbanks-regional-payment-connectivity-bm
14 Nov 2022,Pengeluaran Duit Syiling Peringatan Bersempena dengan Ulang Tahun Ke-50 Bandar Raya Kuala Lumpur,https://www.bnm.gov.my/-/kl-50years-coins-bm
11 Nov 2022,Perkembangan Ekonomi dan Kewangan Malaysia Pada Suku Ketiga Tahun 2022,https://www.bnm.gov.my/-/qb22q3_bm_pr
09 Nov 2022,Menyokong usaha pengurangan karbon oleh PKS menerusi Program Penghijauan Rantaian Nilai,https://www.bnm.gov.my/-/cop27-gvc-lctf-bm
07 Nov 2022,Rizab Antarabangsa Bank Negara Malaysia pada 31 Oktober 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-31-oktober-2022
03 Nov 2022,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-03112022
31 Okt 2022,Perkembangan Monetari dan Kewangan dalam bulan September 2022,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-september-2022
31 Okt 2022,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan September 2022,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-september-2022-1
29 Okt 2022,BNM memajukan lagi penggunaan e-pembayaran dan rangkuman kewangan,https://www.bnm.gov.my/-/bnm-memajukan-lagi-penggunaan-e-pembayaran-dan-rangkuman-kewangan
21 Okt 2022,Rizab Antarabangsa Bank Negara Malaysia pada 14 Oktober 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-14-oktober-2022
07 Okt 2022,Rizab Antarabangsa Bank Negara Malaysia pada 30 September 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-september-2022
07 Okt 2022,BNM Arah iPay88 untuk Terus Memperkukuh Kawalan Keselamatan Siber,https://www.bnm.gov.my/-/bnm-arah-ipay88-untuk-terus-memperkukuh-kawalan-keselamatan-siber
05 Okt 2022,Tinjauan Kestabilan Kewangan  Separuh Pertama 2022,https://www.bnm.gov.my/-/fsr22h1_bm_pr
05 Okt 2022,Pengumuman pemenang Anugerah Pemimpin Baharu dan Anugerah Cabaran Berimpak,https://www.bnm.gov.my/-/raif2022-prize-winner-bm
05 Okt 2022,Majlis Kepimpinan MIFC akan Memacu Usaha Mengukuhkan Malaysia sebagai Pusat Kewangan Islam Antarabangsa,https://www.bnm.gov.my/-/mifc-leadership-council-estd-bm
04 Okt 2022,Tan Sri Dr. Mohd Daud Bakar diumumkan sebagai penerima Anugerah Diraja Kewangan Islam 2022,https://www.bnm.gov.my/-/raif2022-bm
04 Okt 2022,Program Jelajah Bulan Literasi Kewangan 2022 ke Seluruh Negara bagi Mempromosikan Celik Kewangan Digital,https://www.bnm.gov.my/-/program-jelajah-bulan-literasi-kewangan-2022-ke-seluruh-negara-bagi-mempromosikan-celik-kewangan-digital
30 Sep 2022,Perkembangan Monetari dan Kewangan dalam bulan Ogos 2022,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-ogos-2022
30 Sep 2022,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Ogos 2022,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-ogos-2022-1
28 Sep 2022,Pengeluaran Duit Syiling Peringatan Bersempena dengan Ulang Tahun Ke-50 Kilang Wang Bank Negara Malaysia,https://www.bnm.gov.my/-/kilangwang50-bm
27 Sep 2022,Pembaharuan Perjanjian Swap Mata Wang Tempatan Dua Hala antara Bank Negara Malaysia dengan Bank Indonesia,https://www.bnm.gov.my/-/bnm-bi-currency-bilateral-swap-bm
26 Sep 2022,Muzium dan Galeri Seni Bank Negara Malaysia Melancarkan Pameran Jenayah Kewangan,https://www.bnm.gov.my/-/financial-crime-exhibition-pr-bm
23 Sep 2022,Rizab Antarabangsa Bank Negara Malaysia pada 15 September 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-september-2022
23 Sep 2022,Siaran Akhbar mengenai Ringgit,https://www.bnm.gov.my/-/bnm-ringgit-bm
08 Sep 2022,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-08092022
07 Sep 2022,Rizab Antarabangsa Bank Negara Malaysia pada 30 Ogos 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-ogos-2022
01 Sep 2022,Kenyataan Bersama Bank Negara Malaysia dan Suruhanjaya Sekuriti Malaysia: Perkembangan di Mesyuarat Ke-8 Jawatankuasa Bersama Mengenai Perubahan Iklim,https://www.bnm.gov.my/-/jc3-8th-meeting-bm
30 Ogos 2022,Perkembangan Monetari dan Kewangan dalam bulan Julai 2022,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-julai-2022
30 Ogos 2022,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Julai 2022,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-julai-2022-1
22 Ogos 2022,Bank Negara Malaysia dan Suruhanjaya Syarikat Malaysia Perkukuh Kerjasama Strategik terhadap Pengawalan dan Penyeliaan AML/CFT dan TFS,https://www.bnm.gov.my/-/bank-negara-malaysia-dan-suruhanjaya-syarikat-malaysia-perkukuh-kerjasama-strategik-terhadap-pengawalan-dan-penyeliaan-aml/cft-dan-tfs
22 Ogos 2022,Rizab Antarabangsa Bank Negara Malaysia pada 15 Ogos 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-ogos-2022
12 Ogos 2022,Perkembangan Ekonomi dan Kewangan di Malaysia pada Suku Kedua Tahun 2022,https://www.bnm.gov.my/-/qb22q2_bm_pr
12 Ogos 2022,BNM Memberikan Keyakinan bahawa Keselamatan Sistem Pembayaran Negara Kekal Terjamin,https://www.bnm.gov.my/-/bnm-memberikan-keyakinan-bahawa-keselamatan-sistem-pembayaran-negara-kekal-terjamin
11 Ogos 2022,Penyampaian Anugerah Diraja Keenam bagi Kewangan Islam akan berlangsung pada 4 Oktober 2022,https://www.bnm.gov.my/-/6th-raif-2022-bm
05 Ogos 2022,Rizab Antarabangsa Bank Negara Malaysia pada 29 Julai 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-29-julai-2022
04 Ogos 2022,Pasukan Petugas Lembaga Pemantauan Kredit Pengguna Mengundang Maklum Balas Terhadap Cadangan Penggubalan Akta Kredit Pengguna,https://www.bnm.gov.my/-/pasukan-petugas-lembaga-pemantauan-kredit-pengguna-mengundang-maklum-balas-terhadap-cadangan-penggubalan-akta-kredit-pengguna
29 Jul 2022,Perkembangan Monetari dan Kewangan dalam bulan Jun 2022,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-jun-2022
29 Jul 2022,Asia/Pacific Group on Money Laundering (APG) Merumuskan Mesyuarat Tahunan 2022 dengan Pengukuhan Usaha Memerangi Jenayah Kewangan Global,https://www.bnm.gov.my/-/asia-/-pacific-group-on-money-laundering-apg-merumuskan-mesyuarat-tahunan-2022-dengan-pengukuhan-usaha-memerangi-jenayah-kewangan-global
29 Jul 2022,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Jun 2022,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-jun-2022-1
22 Jul 2022,Rizab Antarabangsa Bank Negara Malaysia pada 15 Julai 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-15-julai-2022
22 Jul 2022,Mahasiswa Universiti Nottingham Malaysia Muncul Johan Cabaran Dasar Monetari Kursi Tun Ismail Ali,https://www.bnm.gov.my/-/mahasiswa-universiti-nottingham-malaysia-muncul-johan-cabaran-dasar-monetari-kursi-tun-ismail-ali
15 Jul 2022,Surat kepada Pengarang: Trend Kes Muflis Menurun; Tindakan Kebankrapan Adalah Jalan Terakhir Bagi Institusi Kewangan,https://www.bnm.gov.my/-/surat-kpd-pengarang-20220714
07 Jul 2022,Rizab Antarabangsa Bank Negara Malaysia pada 30 Jun 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-30-jun-2022
06 Jul 2022,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-06072022
30 Jun 2022,Perkembangan Monetari dan Kewangan dalam bulan Mei 2022,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mei-2022
30 Jun 2022,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan Mei 2022,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-mei-2022-1
22 Jun 2022,Rizab Antarabangsa Bank Negara Malaysia pada 15 Jun 2022,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-15-june-2022
09 Jun 2022,BNM meningkatkan kerjasama dengan bank-bank dan agensi penguatkuasaan undang-undang bagi membanteras modus operandi terbaharu oleh penipu kewangan,https://www.bnm.gov.my/-/bnm-meningkatkan-kerjasama-dengan-bank-bank-dan-agensi-penguatkuasaan-undang-undang-bagi-membanteras-modus-operandi-terbaharu-oleh-penipu-kewangan
08 Jun 2022,Rizab Antarabangsa Bank Negara Malaysia pada 31 Mei 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-31-mei-2022
31 Mei 2022,Perkembangan Monetari dan Kewangan dalam bulan April 2022,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-april-2022
31 Mei 2022,Pemakluman Terperinci Rizab Antarabangsa pada Akhir Bulan April 2022,https://www.bnm.gov.my/-/pemakluman-terperinci-rizab-antarabangsa-pada-akhir-bulan-april-2022-1
23 Mei 2022,Rizab Antarabangsa Bank Negara Malaysia pada 13 Mei 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-13-mei-2022-1
23 Mei 2022,BNM Lancar Duit Syiling Peringatan Ulang Tahun LKIM Ke-50,https://www.bnm.gov.my/-/lkim-50years-coins-bm
13 Mei 2022,Perkembangan Ekonomi dan Kewangan di Malaysia pada Suku Pertama Tahun 2022,https://www.bnm.gov.my/-/qb22q1_bm_pr
11 Mei 2022,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-11052022
11 Mei 2022,Rizab Antarabangsa Bank Negara Malaysia pada 29 April 2022,https://www.bnm.gov.my/-/rizab-antarabangsa-bank-negara-malaysia-pada-29-april-2022
29 Apr 2022,Lima pemohon berjaya mendapatkan lesen bank digital,https://www.bnm.gov.my/-/digital-bank-5-licences-bm
