News,Label
Makanan Mengandungi Bahan Pewarna Cochineal Tidak Halal?,Fake
Bahagian Hab Halal JAKIM memperjelaskan dakwaan bahawa bahan pewarna Cochineal yang terdapat dalam makanan/minuman ataupun ubat-ubatan adalah tidak  Menurut kenyataan rasmi dari Bahagian Hab Halal Jabatan Kemajuan Islam Malaysia : Pihak kami mula menerima pertanyaan berkenaan status halal bahan pewarna Cochineal yang didakwa tidak  ,Real
Terdapat Semburan Pembunuh Kuman Yang Berkesan Melawan HFMD/Flu?,Fake
"Kementerian Kesihatan Malaysia (KKM) memperjelaskan mengenai produk   di pasaran yang didakwa produk penyahjangkitan atau pembunuh kuman dan memberi pertahanan sepenuhnya daripada virus   (HFMD) dan Influenza A, sepertimana yang hangat diperkatakan. Menurut kenyataan rasmi dari Ketua Pengarah Kesihatan: Kementerian Kesihatan Malaysia (KKM) telah menerima aduan mengenai produk   yang berada di pasaran iaitu produk penyahjangkitan atau pembunuh kuman   yang mendakwa dapat memberi pertahanan sepenuhnya daripada virus   (HFMD) dan Influenza A. Produk ini diperbuat daripada mineral yang diaktifkan   dan syarikat pengeluar telah dengan jelas melabelkan bahawa ianya boleh membunuh dengan serta merta 99.99% virus-virus HFMD dan Influenza A. Produk ini adalah untuk kegunaan luaran dan kaedah penggunaan adalah dengan menyembur produk ini pada baju, permukaan, permainan dan juga topeng  . Buat masa ini, pihak syarikat didapati membuat tuntutan anti HFMD yang tidak berasas kerana tiada bukti yang kukuh menunjukkan tuntutan tersebut adalah berkesan seperti dilabelkan. Namun begitu, memandangkan produk ini tidak digunakan secara langsung pada manusia, maka produk ini bukanlah di bawah kawalan KKM dan tiada keperluan untuk pendaftaran di bawah agensi berkaitan di bawah KKM. Atas keperluan untuk memastikan masyarakat tidak keliru terutama ketika penularan jangkitan HFMD yang melanda negara, pihak syarikat telah dinasihatkan untuk mengeluarkan tuntutan Anti HFMD/Flu bagi pasaran di Malaysia dan menggantikan dengan tuntutan yang lebih umum serta bersesuaian di label produk bagi mengelakkan kekeliruan kepada orang awam. KKM ingin mengingatkan orang awam agar tidak mudah percaya dengan tuntutan perubatan yang dibuat pada produk ini. Orang awam disarankan untuk mengamalkan lima (5) perkara utama dalam pencegahan dan kawalan HFMD, iaitu:   ",Real
Waspada Peningkatan Jangkitan HFMD Di Pulau Pinang,Fake
"Orang ramai dinasihatkan agar berhati-hati dengan penularan jangkitan Penyakit Kaki Tangan Dan Mulut (HFMD) di Pulau Pinang. Bahagian Kawalan Penyakit Kementerian Kesihatan Malaysia telah diarah menjalankan siasatan dan langkah segera bagi mengawal dan menangani jangkitan Penyakit Tangan, Kaki dan Mulut (HFMD) di Pulau Pinang. Menteri Kesihatan, Dr Dzulkefly Ahmad berkata, arahan yang sama turut dikeluarkan kepada semua pengarah hospital di Pulau Pinang. Menurut beliau, “Bahagian Kawalan Penyakit sedang memberi tumpuan terhadap isu ini, usaha yang perlu sekarang adalah elakkan penularannya, difahamkan kini lebih 1,500 kes dilaporkan mengenai penyakit itu”. HFMD adalah penyakit disebabkan virus dan antara gejalanya ialah demam, ruam di tapak tangan, kaki dan ulser di mulut serta lidah. ",Real
"Waspada Macau Scam, Masih Ramai Jadi Mangsa",Fake
"Orang ramai dinasihatkan agar berwaspada dengan sindiket penipuan atas talian dengan mengugut untuk membekukan akaun wang mangsa jika gagal mematuhi arahan yang dikeluarkan oleh mereka. Polis Diraja Malaysia mengingatkan orang ramai supaya tidak mudah percaya dengan panggilan telefon oleh mana-mana individu yang mendakwa diri pegawai kerajaan atau swasta (pegawai polis polis, pegawai mahkamah atau pegawai bank) memaklumkan anda terlibat dengan kegiatan haram, memenangi ‘Lucky Draw’ dan sebagainya serta mengarahkan anda supaya memindahkan wang daripada akaun persendirian ke akaun yang tidak diketahui ",Real
"Menteri Di JPM Mengiktiraf Golongan LGBT? Tular di media sosial dakwaan bahawa Menteri di Jabatan Perdana Menteri (JPM – Agama), Datuk Dr Mujahid Yusof Rawa mengiktiraf golongan Lesbian, Gay, Biseksual dan Transgender (LGBT) dalam kenyataannya baru-baru ini.",Fake
"Menteri di Jabatan Perdana Menteri (Agama), Datuk Dr Mujahid Yusof Rawa menafikan dakwaan bahawa beliau mengiktiraf golongan Lesbian, Gay, Biseksual dan Transgender (LGBT) berikutan kenyataannya mengenai golongan itu. Beliau sebaliknya berkata kenyataan itu diputar belit di media sosial sehingga menimbulkan pelbagai persoalan serta kecaman beberapa pihak. Beliau berkata, “Saya menafikan sekeras-kerasnya (mengiktiraf LGBT). kenyataan saya mengenai LGBT kononnya saya mengiktiraf golongan ini sudah di ‘spin’ (putar belit) dalam media sosial. “Ingin saya jelaskan perbuatan sumbang mereka (golongan LGBT) yang bercanggah dengan agama, nilai moral kemanusiaan dan fitrah, kita tidak dapat terima dan tak mungkin negara juga menerima perkara berkenaan. “Tetapi, sebagai rakyat Malaysia, daripada sudut hak mereka tidak disakiti, hak mereka untuk mendapatkan keadilan, sudah tentu kami akan jaga dan jamin seperti dalam Artikel 8 (Perlembagaan Persekutuan), iaitu setiap warganegara wajib dapat keadilan dan tidak boleh disakiti dan ditindas”. ",Real
Waspada Pelbagai Modus Operandi Sindiket Kad ATM,Fake
Orang ramai dinasihatkan agar berwaspada dengan sindiket kad ATM yang mempunyai pelbagai modus operandi. Menurut kenyataan Polis Diraja Malaysia (PDRM) : “JANGAN MUDAH PERCAYA! SINDIKET KAD ATM Memberi kad ATM anda untuk kegunaan individu lain adalah tanggungjawab anda !! Dan anda boleh didakwa jika akaun bank anda digunakan untuk tujuan penipuan atau jenayah lain.” ,Real
Kos Tunai Haji Bakal Meningkat Disebabkan Pengenalan VAT Oleh Kerajaan Arab Saudi?,Fake
"Lembaga Tabung Haji (TH) memperjelaskan dakwaan bahawa pengenalan cukai VAT oleh negara Arab Saudi bakal menyebabkan kos menunaikan haji meningkat. LTH mengesahkan perlaksanaan Nilai Cukai Tambah (VAT) pada kadar lima peratus yang diperkenalkan kerajaan Arab Saudi tidak memberi impak kepada jemaah haji muassasah kali pertama. Pengarah Urusan Kumpulan dan Ketua Pegawai Eksekutifnya, Datuk Seri Johan Abdullah berkata, pihaknya sedia maklum dan telah mengambil kira faktor cukai nilai tambah tersebut dalam pengiraan kos operasi musim haji bagi 2018. “Perlaksanaan VAT tidak memberi impak secara langsung kepada jemaah haji muassasah kali pertama kerana bayaran haji kekal RM9,980.”   ",Real
Penamatan Penugasan Kawalan Keselamatan Di Pusat-Pusat Khidmat Komuniti RELA (PKKR) Di Seluruh Negara?,Fake
"Jabatan Sukarelawan Malaysia (RELA) memperjelaskan dakwaan berkenaan penamatan penugasan kawalan keselamatan di Pusat-Pusat Khidmat Komuniti RELA (PKKR) Menurut RELA dalam satu kenyataan: Jabatan Sukarelawan Malaysia (RELA) ingin menjelaskan mengenai satu surat yang tular di media sosial mengenai penamatan penugasan kawalan keselamatan di Pusat-Pusat Khidmat Komuniti RELA (PKKR) di seluruh negara. Surat tersebut adalah mengenai penamatan Penugasan Kawalan Keselamatan PKKR dan bukannya pemotongan elaun kepada semua ahli RELA. Untuk makluman, penugasan rondaan keselamatan tersebut telah diwujudkan sejak Januari 2017 untuk membantu memelihara keselamatan setempat. Penugasan ini melibatkan tugasan rondaan dan ianya bersifat sementara. Ia telah dilaksanakan di 98 PKKR seluruh negara melibatkan seramai 294 anggota yang dibayar elaun bertugas. Penamatan penugasan PKKR tersebut dibuat setelah penilaian semula terhadap semua penugasan Jabatan dilaksanakan pada pertengahan tahun. Penilaian yang dibuat merangkumi aspek keperluan penugasan dan kedudukan kewangan semasa Jabatan. 
Bermula Januari 2018, Jabatan telah melaksanakan rondaan keselamatan secara sukarela di 157 daerah seluruh negara bermula Januari 2018. Rondaan secara sukarela ini selaras dengan hasrat Jabatan untuk menghidupkan semula semangat kesukarelaan di kalangan anggota-anggota RELA. Walau bagaimanapun, penamatan penugasan rondaan PKKR ini tidak melibatkan penugasan-penugasan lain yang masih berjalan seperti biasa. Ia juga tidak menjejaskan operasi PKKR yang akan terus beroperasi seperti sediakala. ",Real
Waspada Pelawaan Pekerjaan Sektor Awam Oleh Pihak Ketiga Yang Menggunakan Nama SPA,Fake
Orang ramai dinasihatkan tidak mempercayai pelawaan dari mana-mana pihak ketiga menggunakan nama SPA dan menjanjikan pekerjaan dalam sektor awam dengan bayaran tertentu. Segala transaksi berkaitan permohonan jawatan melalui SPA adalah secara  sahaja. ,Real
Tiada Bantuan BSH Sebelum Hari Raya Aidiladha Daripada Kerajaan ?,Fake
"Kementerian Kewangan Malaysia memperjelaskan dakwaan bahawa tiada bantuan Aidiladha daripada kerajaan meskipun BR1M telah ditukar kepada Bantuan Sara Hidup (BSH) sepertimana yang tular di media sosial. Menteri Kewangan Lim Guan Eng berkata pembayaran peringkat ketiga Bantuan Sara Hidup (BSH) 2018 dibuat mulai 15 Ogos bagi meringankan beban menyambut Aidiladha. Kerajaan berharap dengan pemberian BSH ini dapat membantu rakyat membeli barangan keperluan dan persiapan bagi menyambut Aidiladha nanti. Menurutnya, pembayaran BSH akan dikreditkan terus ke akaun penerima masing-masing. “Bagi penerima yang tiada nombor akaun, surat kelulusan akan diposkan terus ke alamat penerima dan seterusnya boleh ditunaikan di mana-mana cawangan Bank Simpanan Nasional (BSN) yang berhampiran.” ",Real
Kerajaan Perak Terlibat Majlis Amal Menampilkan Penyanyi Berpakaian Tidak Sopan? Hangat diperkatakan di media sosial dakwaan bahawa kerajaan negeri Perak terlibat menganjurkan satu majlis ‘amal’ yang menampilkan seorang penyanyi wanita berpakaian tidak sopan.,Fake
"Menurut Menteri Besar Ahmad Faizal Azumu, semakan telah dibuat dan mendapati tiada sebarang tajaan atau kehadiran wakil pejabat Menteri Besar atau mana-mana jabatan serta agensi kerajaan negeri pada majlis itu. Ahmad Faizal berkata susulan kejadian itu, beliau telah mengarahkan mana-mana pihak yang ingin menggunakan imejnya atas kapasiti sebagai Menteri Besar, Anggota Dewan Undangan Negeri dan Anggota Parlimen supaya merujuk kepada Pejabat Menteri Besar terlebih dahulu. ",Real
Dokumen Sulit Kerajaan Tidak Dibenarkan Dikongsi Di Media Sosial?,Fake
"Orang ramai terutama penjawat awam dinasihatkan agar tidak kongsi sebarang maklumat atau dokumen sulit kerajaan di media sosial. Ketua Setiausaha Negara, Tan Sri Dr Ali Hamsa mengingatkan semua penjawat awam agar tidak sekali-kali berkongsi sebarang maklumat atau dokumen sulit kerajaan di media sosial. Beliau berkata, penjawat awam terikat dengan Akta Rahsia Rasmi oleh itu hendaklah sentiasa bertanggungjawab menyimpan rahsia sulit kerajaan dan mengambil langkah berjaga-jaga dalam pengurusan serta pengendalian dokumen-dokumen kerajaan. Katanya, ini penting kerana ia melibatkan integriti penjawat awam yang bukan sahaja terhad kepada isu melibatkan rasuah tetapi juga dalam pengurusan dokumen sulit kerajaan. “Saya minta penjawat awam berhati-hati bila memegang apa-apa dokumen rahsia sulit kerajaan. Penjawat awam juga perlu tahu apakah maklumat yang boleh didedahkan dan tidak boleh didedahkan.” ",Real
"Jemaah Masjid Di Jeram, Kuala Selangor Ditetak Kerana Isu Azan Subuh? Tular di media sosial dakwaan bahawa terdapat sekumpulan lelaki menyerang jemaah sebuah masjid di Taman Permai Batu 4, Simpang 3 Jeram, Kuala Selangor berhubung isu azan subuh.",Fake
"Menurut kenyataan rasmi Polis Diraja Malaysia (PDRM): Ekoran daripada kejadian seorang lelaki mengalami kecederaan parah di tangan kirinya akibat ditetak oleh beberapa lelaki pada 31 Ogos 2018 lalu di Jeram, Kuala Selangor, didapati banyak penularan melalui media sosial samada dalam bentuk video, kenyataan mahupun mesej bersuara yang memberi gambaran tidak tepat termasuk mengaitkannya dengan unsur perkauman. Ini sekaligus mengundang kegusaran dikalangan masyarakat dan tindakan tersebut dilihat sebagai perbuatan tidak bertanggungjawab oleh pihak tertentu tanpa merujuk kepada pihak berkuasa, khususnya pihak polis terlebih dahulu. Saya selaku Ketua Polis Daerah Kuala Selangor ingin menegaskan di sini bahawa keadaan keselamatan di daerah Kuala Selangor khususnya di Jeram adalah terkawal dan masyarakat masih terus menjalankan aktiviti seperti biasa. Dalam perkembangan sama, pihak polis IPD Kuala Selangor juga telah membuat tangkapan ke atas 7 individu bagi membantu siasatan yang disiasat di bawah Seksyen 326 Kanun Keseksaan. ",Real
BTN Mengeluarkan Poster Berkenaan Pemberian Dana Kepada Kumpulan Media Sosial? Tular di media sosial sebuah poster yang didakwa dikeluarkan oleh pihak Biro Tatanegara (BTN) berkenaan pemberian dana kepada kumpulan media sosial.,Fake
"Biro Tatanegara (BTN), Jabatan Perdana Menteri menafikan poster ini dikeluarkan oleh pihak BTN. Mohon orang ramai tidak menyebarkan maklumat palsu ini di sosial media. ",Real
Waspada Jangkitan Virus HFMD Di Pusat Beli Belah Dan Pasaraya,Fake
"Orang ramai adalah dinasihatkan supaya berhati-hati dengan penyebaran virus penyakit tangan, kaki dan mulut yang dikesan terdapat di troli, alat permainan dan bangku yang terdapat di pusat beli belah dan pasaraya. Jabatan Kesihatan Negeri Pulau Pinang (JKNPP) mengarahkan pasar raya dan pusat membeli-belah supaya melakukan kerja disinfeksi (sucihama) terhadap troli, alat permainan dan bangku yang terdapat di premis mereka. Arahan tersebut dikeluarkan susulan peningkatan kes penyakit tangan, kaki dan mulut (HFMD) di negeri itu. Pengerusi Jawatankuasa Pertanian, Industri Asas Tani, Pembangunan Luar Bandar dan Kesihatan negeri, Dr Afif Bahardin berkata, arahan dikeluarkan selepas jabatan terbabit melakukan pemeriksaan dan mendapati alatan berkenaan adalah antara punca penularan penyakit itu. Justeru beliau berharap pemilik dan operator premis berkenaan mematuhi arahan yang telah dikeluarkan. Dalam masa sama, Dr Afif menasihatkan ibu bapa sekiranya terdapat ahli keluarga yang dijangkiti penyakit HFMD, mereka perlu dikuarantin di rumah selepas mendapat rawatan dan nasihat doktor. ",Real
Kerajaan Bakal Bubar MARA?,Fake
"Tular di media sosial dakwaan bahawa Majlis Amanah Rakyat (MARA) akan dibubarkan oleh Kerajaan. Beliau menjelaskan, “Kerajaan belum memutuskan (mengenai Mara) dan ia hanya spekulasi yang berlegar di media sosial. Kita tunggu keputusan Perdana Menteri (Tun Dr. Mahathir Mohamad) dan pucuk pimpinan di mana kedudukan Mara. Jika ia tak sesuai, ia boleh dibincangkan namun perlu diingatkan ada akta khusus mengenai Mara dan jika ingin dibubarkan, ia akan mengambil masa yang panjang (dan tidak semestinya berlaku)”. ",Real
KPM Keluarkan “Borang Kelengkapan Biodata Guru”? Tular di media sosial dakwaan bahawa Kementerian Pendidikan Malaysia (KPM)  mengeluarkan borang yang meminta guru melengkapkan biodata bagi tahun 2018.,Fake
"Menurut kenyataan rasmi Kementerian Pendidikan Malaysia (KPM) : Borang yang meminta guru melengkapkan biodata ini adalah palsu. Satu laporan polis akan dibuat berhubung dengan perkara ini. 
 ",Real
Kanak-Kanak Turut Didakwa Berhubung Kes Perkahwinan Bawah Umur?,Fake
"Mahkamah Syariah Kelantan memperjelaskan dakwaan bahawa kanak-kanak yang berusia 11 tahun yang berkahwin dengan seorang peraih getah berusia 41 tahun akan turut didakwa oleh pihak Mahkamah sepertimana yang hangat diperkatakan. Timbalan Pendakwa Syarie Negeri Kelantan, Nor Azizi Abdul Rahman berkata, budak 11 tahun yang berkahwin dengan seorang peraih getah berusia 41 tahun tidak akan didakwa di mana-mana Mahkamah Syariah di Kelantan. Menurut beliau, pihaknya membuat keputusan untuk tidak mendakwa budak itu kerana dia warga Thailand.   ",Real
Terdapat Dua Lagi Kanak-Kanak Cedera Di Bawah Jagaan Pengasuh Adam Rayqal?,Fake
"Hangat diperkatakan di media sosial dakwaan bahawa terdapat dua orang kanak-kanak lagi yang berada di bawah jagaan pengasuh yang merupakan suspek utama kematian Adam Rayqal, sepertimana yang hangat diperkatakan. Polis mengesahkan tiada kesan penderaan ke atas dua lagi kanak-kanak lain yang dijaga pengasuh terbabit berkaitan kes kematian Adam Rayqal Mohd Sufi Naeif yang mayatnya ditemui di dalam peti sejuk di rumah seorang pengasuh di Kampung Nakhoda, Batu Caves, Selayang pada Rabu lalu. Ketua Polis Daerah Gombak, Asisten Komisioner Ali Ahmad berkata, siasatan berhubung kematian bayi berusia lima bulan itu masih dijalankan. Menurutnya, pihaknya telah membuat pemeriksaan terhadap kanak-kanak lain yang dijaga wanita berkenaan dan tiada kesan penderaan. ",Real
PDRM Hanya Menghalang Penyokong Pihak Tertentu Sahaja Dari Memasuki Kompleks Mahkamah KL? Tular di media sosial dakwaan bahawa pihak Polis Diraja Malaysia hanya menghalang penyokong pihak tertentu sahaja dari memasuki perkarangan Kompleks Mahkamah Kuala Lumpur.,Fake
,Real
"Harga Gas LPG Naik? Tersebar luas sebuah mesej yang dikitar semula, yang mendakwa kononnya harga gas petroleum cecair (LPG) akan dinaikkan.",Fake
"Kementerian Perdagangan Dalam Negeri, Koperasi dan Kepenggunaan (KPDNKK) kesal dengan tindakan individu yang menularkan semula laporan akhbar tahun 2016 menerusi media sosial yang menyatakan bahawa harga LPG akan dinaikkan. KPDNKK menafikan sekeras-kerasnya bahawa LPG akan mengalami kenaikan harga, memandangkan ia adalah salah satu daripada lima barang kawalan KPDNKK. Menurut KPDNKK, tindakan tersebut dianggap sebagai tidak bertanggungjawab dan dikhuatiri akan menimbulkan suasana panik dalam kalangan pengguna. ",Real
Guruh Dan Kilat Menyambar KLCC Tanpa Henti Fenomena Luarbiasa?,Fake
"Jabatan Meteorologi memperjelaskan dakwaan bahawa Kejadian kilat dan guruh panjang sehingga turut menyambar Menara Berkembar Petronas (KLCC) adalah fenomenena yang luarbiasa dan berbahaya, sepertimana yang hangat diperkatakan. Menurut Ketua Pengarah Jabatan Meteorologi Malaysia (MetMalaysia), Alui Bahari, kejadian kilat dan guruh panjang pada petang 31 Julai 2018 yang turut menyambar KLCC, adalah fenomena biasa, kerana ia lazimnya memanah objek tinggi. “Berdasarkan pemantauan MetMalaysia, awan ribut petir kuat terbentuk di kawasan Lembah Klang bermula lewat petang hingga lewat malam pada hari kejadian itu.Kilat adalah sangat panas menyebabkan udara di sekitarnya mengembang dengan drastik. Ia menyebabkan partikel udara bergetar, sekali gus menghasilkan guruh sebaik sahaja kilat kelihatan.” Guruh panjang adalah disebabkan gema atau pantulan bunyi itu daripada objek sekeliling seperti bangunan, terutama premis yang tinggi. ",Real
KBS Akan Melantik Pemimpin Parti Politik Bagi Jawatan Pengarah Majlis Sukan?,Fake
"Menteri Belia Dan Sukan, YB Saddiq Syed Abdul Rahman memperjelaskan dakwaan bahawa Kementerian Belia dan Sukan (KBS) akan melantik pemimpin parti politik bagi jawatan pengarah majlis sukan di peringkat negeri sepertimana yang hangat diperkatakan. Menurut YB Saddiq Syed Abdul Rahman, KBS menetapkan pengarah majlis sukan di peringkat negeri tidak dilantik daripada mana-mana pemimpin parti politik bagi mengelak sebarang pertembungan antara politik dan sukan. Beliau tidak mahu perkara itu berlaku kerana dibimbangi akan wujud kepentingan peribadi dan konflik. “Kita akan buat piawaian dan penetapan bahawa pengarah majlis sukan negeri bukan daripada pimpinan tertinggi parti politik. Di bawah kerajaan sebelum ini, pengarah majlis sukan negeri dilantik dalam kalangan pimpinan politik. Bagaimanapun, kali ini ia (pelantikan pengarah) perlu bebas daripada politik kepartian dan boleh dilantik dalam kalangan bekas atlet; tokoh korporat dan pegawai tadbir diplomatik atau mereka yang sudah lama dalam bidang sukan.”   ",Real
"Kementerian Pendidikan Tinggi Bayar Badan Penarafan Bagi Menaikkan Ranking Universiti Di Malaysia? Hangat diperkatakan di media sosial dakwaan kononya Kementerian Pendidikan Tinggi menafikan ‘membayar’ badan penarafan antarabangsa, Universitas 21 (U21) bagi mengatur kedudukan universiti negara di ranking ke-25 dunia.",Fake
"Menteri Pendidikan Tinggi, Datuk Seri Idris Jusoh menafikan membayar badan penarafan antarabangsa bagi mengatur kedudukan universiti negara di kedudukan ke 25 dunia. “Jika sedemikian rupa, bagaimana pula dengan kedudukan dan pencapaian yang diperoleh 10 universiti terbaik di dunia? Apakah kejayaan itu juga dibayar oleh Universiti Cambridge atau universiti-universiti lain yang disenaraikan?” “Peningkatan 11 anak tangga itu membuktikan kerajaan amat komited dalam membangunkan pendidikan tinggi dan pencapaian kita mengejutkan banyak pihak tetapi tidak disenangi oleh segelintir mereka yang sentiasa memandang negatif.” ",Real
Bayi Dilarikan Dari Hospital Tengku Ampuan Afzan? Tular di media sosial dakwaan bahawa terdapat kejadian bayi yang dibawa lari menggunakan beg dari Hospital Tengku Ampuan Afzan (HTAA) Kuantan.,Fake
"Pengarahnya Dr. Norazmi Abdullah berkata kejadian sebenar ialah sepasang suami isteri warga Myanmar membawa anak mereka yang berusia sehari keluar tanpa menjelaskan bil hospital. Katanya wanita berusia dalam lingkungan 30-an itu dimasukkan ke hospital empat hari lepas sebelum melahirkan anak semalam dan dibenarkan pulang pada hari sama. Menurut beliau, “Bagaimanapun mungkin kerana tidak mempunyai wang untuk menjelaskan bil menyebabkan mereka melarikan diri dan ia hanya disedari jururawat pada 6 petang selepas mendapati mereka tidak berada di katil menyebabkan pemeriksaan wad dijalankan”. Dr. Norazmi berkata susulan itu, pihaknya membuat laporan polis sebagai prosedur biasa dan menyerahkan perkara tersebut untuk siasatan polis. ",Real
Transaksi Boleh Dilakukan Tanpa Kebenaran Pemegang Kad Pembayaran Tanpa Sentuh?,Fake
"Persatuan Bank-Bank Dalam Malaysia (ABM) dan Kumpulan Kad Nasional memperjelaskan berhubung sebuah klip video yang tular di media sosial yang menunjukkan seorang lelaki menggunakan mesin terminal bayaran (POS) mudah alih melakukan transaksi tanpa kebenaran dengan menyentuh POS pada poket pemegang kad pembayaran tanpa sentuh. Persatuan Bank-Bank Dalam Malaysia (ABM) dan Kumpulan Kad Nasional memberi jaminan kepada orang ramai bahawa transaksi tanpa kebenaran menggunakan mesin terminal bayaran (POS) mudah alih, tidak mungkin berlaku di Malaysia. ABM mengulas video yang kini tular di platform media sosial menunjukkan seorang lelaki menggunakan terminal POS mudah alih melakukan transaksi tanpa kebenaran dengan menyentuh POS pada poket pemegang kad pembayaran tanpa sentuh. Dalam kenyataannya, ABM berkata, insiden itu tidak berlaku di Malaysia, dan aktiviti penipuan itu tidak mungkin berlaku di sini kerana proses ketat pemilihan pedagang oleh bank dan institusi kewangan. Menurut ABM, “Hanya perniagaan berdaftar (pedagang yang diluluskan), dan telah menjalani proses pemeriksaan pelanggan secara teliti oleh bank atau institusi kewangan, layak memohon kemudahan terminal POS”. ABM turut berkata, semua urus niaga yang dibuat di terminal POS mesti diproses oleh bank atau institusi kewangan, dan urus niaga berkenaan boleh dikesan. ",Real
Harga Gula Pasir Kasar Naik? Tersebar luas di media sosial dakwaan kononnya harga gula pasir kasar naik.,Fake
"Pengarah Bahagian Penguatkuasaan KPDNHEP, Datuk Mohd. Roslan Mahayudin menjelaskan, pihaknya telah menjalankan siasatan dan mendapati dakwaan tersebut tidak berasas. Beliau berkata, “Gambar itu tidak benar, harga satu kilogram (kg) gula pasir kasar masih RM2.95 manakala gula pasir halus pula dijual dengan harga RM3.05. Kekeliruan berlaku kerana peniaga menyusun gula kasar dan gula halus secara bersebelahan dan pengguna menyangka harga gula telah dinaikkan”. Tambah Mohd. Roslan, peniaga tidak dibenarkan menjual gula kasar melebihi harga yang ditetapkan iaitu RM2.95 sekilo kerana ia tertakluk di bawah Akta Kawalan Harga dan Anti Pencatutan 2011 (Peraturan Kawalan Harga dan Antipencatutan 2017). ",Real
"Amaran Dari Jabatan Kesihatan MBSA Mengenai Virus HFMD Positif Di Setia City Mall? Tular di media sosial dakwaan kononnya Jabatan Kesihatan Majlis Bandaraya Shah Alam (MBSA) memaklumkan terdapat virus Penyakit Tangan, Kaki dan Mulut (HFMD) di Setia City Mall.",Fake
"Pihak Jabatan Kesihatan Negeri Selangor telah mendapat pengesahan dari Pemangku Pengarah Kesihatan MBSA ke atas isu tersebut. Siasatan mendapati bahawa dakwaan ini adalah  . Orang ramai dinasihatkan supaya menyemak terlebih dahulu maklumat atau berita berkaitan HFMD sebelum mempercayainya atau menyebarkannya, terutama maklumat yang dikeluarkan oleh pihak selain dari Kementerian Kesihatan Malaysia (KKM). Orang ramai juga diminta agar tidak menyebarkan berita yang tidak mendapat pengesahan daripada pihak KKM terlebih dahulu. ",Real
Tarif Air Di Selangor Akan Dinaikkan Susulan Penstrukturan Semula?,Fake
"Kerajaan negeri Selangor memperjelaskan dakwaan bahawa tarif air di Selangor akan dinaikkan kerajaan negeri susulan penstrukturan semula air di negeri tersebut. Menurut Menteri Besar Selangor, Amirudin Shari, tiada sebarang kenaikan tarif air dan program air percuma masih dapat diteruskan ketika ini meskipun selepas penstrukturan semula air Selangor. “Sekarang ini tiada kenaikan (tarif air) dan kita akan teruskan program air percuma yang menelan belanja RM180 juta setahun walaupun ia telah banyak kali meningkat sejak mula diperkenalkan (pada Jun 2008) pada kadar kira-kira RM70 juta setahun. Namun begitu, kita bertindak mengikut kemampuan semasa kerajaan negeri dan buat masa ini, kita masih mampu (menanggung kos) walaupun kita wujudkan pelbagai program lain yang memberi manfaat kepada rakyat.” ",Real
Waspada Kes Pecah Rumah Yang Semakin Meningkat Di Kuantan,Fake
"Orang ramai terutamanya di daerah Kuantan diminta berwaspada dengan kes pecah rumah yang semakin meningkat. Polis Kuantan memaklumkan kejadian pecah rumah di daerah Kuantan semakin membimbangkan. Menurut Ketua Polis Kuantan, Asisten Komisioner Mohammad Noor Yusof Ali, jumlah kes yang direkodkan sejak Januari sehingga Julai meningkat sehingga 37 kes berbanding beberapa kes untuk tempoh sama, pada tahun 2017. “Modus operandi yang digunakan pula adalah pecah rumah menerusi bumbung dan perbuatan mereka sangat licik sehingga tidak disedari jiran tetangga. Justeru, penduduk kawasan perumahan dinasihatkan meningkatkan kesedaran dengan semangat kejiranan serta cakna keadaan sekeliling.” 
 ",Real
Negeri Kedah Kurniakan ‘Datuk Seri’ Kepada Individu Pukul Anggota Rela? Hangat diperkatakan di media sosial bahawa negeri Kedah pernah menganugerahkan gelaran ‘Datuk Seri’ kepada individu yang didakwa kerana memukul tiga anggota Jabatan Sukarelawan Malaysia (Rela).,Fake
"Menurut Ketua Setiausaha Sulit Sultan Kedah, Datuk Bijaya Indera Datuk Paduka Syed Unan Mashri Syed Abdullah,  Negeri Kedah tidak pernah menganugerahkan gelaran ‘Datuk Seri’ kepada individu yang didakwa kerana memukul tiga anggota Jabatan Sukarelawan Malaysia (Rela). Menurut beliau gelaran tersebut hanya dikurniakan secara terhad khas kepada kerabat diraja yang paling kanan, pembesar negeri dan individu yang banyak berjasa kepada negeri dan negara. ",Real
Kerajaan Halang Penetapan Pakaian Pramugara Patuh Syariah?,Fake
