"Program Name","Program Group","Program Description","Program Website URL","Date Started","Date Ended","Program Location","Contact Email","Startup Name","Startup Oneliner","Startup Description","Year Founded","Origin Country","Startup Website URL","Industry 1","Industry 2","Industry 3","Industry 4","Industry 5"
"Grill Or Chill - Startup 2017-1","Grill Or Chill - Startup",-,-,"2017 Jan 20, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,WebMedic,-,"We help you sell more online by diagnosing and improving your website",-,Malaysia,https://webmedic.com,"Consulting & Services",-,-,-,-
"Grill Or Chill - Startup 2017-2","Grill Or Chill - Startup",-,-,"2017 Feb 24, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,Agritix,-,"AI + satellite monitoring for plantations",-,Malaysia,https://www.agritix.com,Agriculture,-,-,-,-
"Grill Or Chill - Startup 2017-2","Grill Or Chill - Startup",-,-,"2017 Feb 24, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,Dropee,-,"B2B dropshipping marketplace",-,Malaysia,http://dropee.com,E-Commerce,-,-,-,-
"Grill Or Chill - Startup 2017-2","Grill Or Chill - Startup",-,-,"2017 Feb 24, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,Pconnex,-,"P2P funding platform for individuals and startups",-,Malaysia,http://pconnex.com,Finance,-,-,-,-
"Grill Or Chill - Startup 2017-2","Grill Or Chill - Startup",-,-,"2017 Feb 24, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,Reqa,-,"Hardware - Education",-,Malaysia,http://reqa.com.my/,"Information & Communication ",-,-,-,-
"Grill Or Chill - Startup 2017-2","Grill Or Chill - Startup",-,-,"2017 Feb 24, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,Squirtle,-,"Fintech while label",-,Malaysia,-,Finance,-,-,-,-
"Grill Or Chill - Startup 2017-2","Grill Or Chill - Startup",-,-,"2017 Feb 24, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,TripZium,-,"TripZium is an online platform where you can easily find and compare a list of halal and Muslim-Friendly tours, hotels and restaurants.",-,Malaysia,http://tripzium.com,"Travel & Tourism",-,-,-,-
"Grill Or Chill - Startup 2017-3","Grill Or Chill - Startup",-,-,"2017 Mar 31, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,Hellogold,-,"Mobile application to buy, store, mortgage gold",-,Malaysia,http://hellogold.com,Finance,-,-,-,-
"Grill Or Chill - Startup 2017-3","Grill Or Chill - Startup",-,-,"2017 Mar 31, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,Recober,-,"Cloud based membership management system",-,Malaysia,http://recober.com,"Information & Communication ",-,-,-,-
"Grill Or Chill - Startup 2017-3","Grill Or Chill - Startup",-,-,"2017 Mar 31, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,Rivil,-,"Travel itinerary building app",-,Malaysia,http://rivil.co,"Travel & Tourism",-,-,-,-
"Grill Or Chill - Startup 2017-3","Grill Or Chill - Startup",-,-,"2017 Mar 31, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,"Ukay wizard",-,"Child Safety App",-,Malaysia,http://mum.launchrock.com,Security,-,-,-,-
"Grill Or Chill - Startup 2017-3","Grill Or Chill - Startup",-,-,"2017 Mar 31, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,WebMedic,-,"We help you sell more online by diagnosing and improving your website",-,Malaysia,https://webmedic.com,"Consulting & Services",-,-,-,-
"Grill Or Chill - Startup 2017-4","Grill Or Chill - Startup",-,-,"2017 Apr 28, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,"Al Jawharah",-,"Helping students aborads study at Malaysia",-,Malaysia,http://aljawharahedu.com,"Consulting & Services",-,-,-,-
"Grill Or Chill - Startup 2017-4","Grill Or Chill - Startup",-,-,"2017 Apr 28, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,CanLaw,-,"CanLaw is a legal-tech startup providing a lawyer-discovery platform. Our vision is a world with open access to justice. We are passionate advocates of justice and the rule of law. We believe we can ensure justice for everybody by innovating legal services through the use of technology. Our goal is to help people find the right lawyer at the right price; and to provide lawyers with legal means of being discovered by clients. Ultimately, we see ourselves as passionate advocates of the rule of law and are committed to create a world with open access to justice. ",2017,Malaysia,https://canlaw.asia/,"Consulting & Services",-,-,-,-
"Grill Or Chill - Startup 2017-4","Grill Or Chill - Startup",-,-,"2017 Apr 28, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,Fishoman,-,"We Supply From Local Street Hawkers To International Fine Diners",-,Malaysia,http://fishoman.com.my/,"Food & Beverages",-,-,-,-
"Grill Or Chill - Startup 2017-4","Grill Or Chill - Startup",-,-,"2017 Apr 28, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,"Gravity wolf pack",-,"The hassle free go-to option for all your Duty Free shopping needs. Offline & online, Anywhere & Anytime",-,Malaysia,http://papertrip.me,E-Commerce,-,-,-,-
"Grill Or Chill - Startup 2017-4","Grill Or Chill - Startup",-,-,"2017 Apr 28, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,Tejavoo,-,"Local brands e-commerce",-,Malaysia,http://tejavoo.com,E-Commerce,-,-,-,-
"Grill Or Chill - Startup 2017-5","Grill Or Chill - Startup",-,-,"2017 May 26, 24:00 AM +08:00","2018 Mar 19, 24:00 AM +08:00",-,-,Ellowork,-,"Find work near you or post whatever work needed",-,Malaysia,http://ellowork.com,"Jobs & HR",-,-,-,-
