"Program Name","Program Group","Program Description","Program Website URL","Date Started","Date Ended","Program Location","Contact Email","Startup Name","Startup Oneliner","Startup Description","Year Founded","Origin Country","Startup Website URL","Industry 1","Industry 2","Industry 3","Industry 4","Industry 5"
"TEGAS Pre Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Mac 25 24:00 PG +08:00","2018 Apr 07 24:00 PG +08:00","Not Available","Not Available","Thirst Milkshake","Not Available","Thirst offer premium and healthy fruit-based milkshake and smoothies. What is special about Thirst is that all our drinks are made only with the freshest ingredients. The secret behind the refreshing taste of Thirst's milkshakes is the use of fruit puree and natural syrup. We never use any artificial powder flavouring in our beverages! At the same time we offer great value to our customers as our drinks are affordably priced compared to other product in the market.",2018,Malaysia,https://youtu.be/YGEvdYfnwZo,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"TEGAS Pre Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Mac 25 24:00 PG +08:00","2018 Apr 07 24:00 PG +08:00","Not Available","Not Available","Traver Technologies","Not Available","Our solution is to solve problems in getting reliable & convenient rides for inter-city or long distance travel. Our web and mobile app solution will enable users to search for the route that they wish to travel, compare quotes listing from transport providers (mainly travel agencies & limo operators) & allow them to pay online. After completing their rides, users will be able to rate the providers. To gain loyalty, TraverMiles and discounts will be given. Starting local users, with all the travel providers and travelers converging to Traver, the platform can be scalable to other countries",2018,Malaysia,https://www.youtube.com/watch?v=sjFZMzdzfsk,"Travel & Tourism","Not Available","Not Available","Not Available","Not Available"
"TEGAS Pre Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Mac 25 24:00 PG +08:00","2018 Apr 07 24:00 PG +08:00","Not Available","Not Available",TRIBE,"Not Available","TRIBE, An infrastructure to connect Sarawak's Rural Tourism to Global Marketplaces through Community Alliances and Digital Synergy",2017,Malaysia,https://youtu.be/7hXPXPqQsC0,"Event, Marketing, Advertising","Not Available","Not Available","Not Available","Not Available"
"TEGAS Pre Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Mac 25 24:00 PG +08:00","2018 Apr 07 24:00 PG +08:00","Not Available","Not Available",TrifoldX,"Not Available","Education today is moving towards digital learning technology. EduHolo, is a Microsoft HoloLens application aim to help move forward our local education toward digitalization. It provides highly interactive digital educational contents to assist and enhance the teaching and learning in schools and higher institutions.",2018,Malaysia,http://trifold.biz/,Education,"Not Available","Not Available","Not Available","Not Available"
"TEGAS Pre Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Mac 25 24:00 PG +08:00","2018 Apr 07 24:00 PG +08:00","Not Available","Not Available",Wasgud,"Not Available","A centralised marketing platform for small local businesses to revamp their business revenue stream and to aid people to get the best value for items or services they want to buy. This application will also integrate with SarawakPay to make it easier for the customer to buy goods instantly, the apps will deduct commissions from the seller instead of the buyer. This will allow small local businesses to be able to market their product at a low cost and helps people to make wise decisions",2018,Malaysia,https://www.youtube.com/watch?v=8uW679cM4IQ&feature=youtu.be,"Event, Marketing, Advertising","Not Available","Not Available","Not Available","Not Available"
"TEGAS Pre Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Mac 25 24:00 PG +08:00","2018 Apr 07 24:00 PG +08:00","Not Available","Not Available",Wi-MSS,"Not Available","Digitalizing home appliances with smart plugs is common in the current market, but the existing smart plugs are wifi-controlled devices from smart phone without harvesting human behavior for power saving purpose. Therefore, WiFi enabled Modular Sensing System (Wi-MSS) is aimed to incorporate sensors to detect human behavior for power consumption analysis. It allows user customization on external sensors for human behavior detection and subsequently analyze human behavior using machine learning approach for power saving automation and home appliances health monitoring. The implementation of Wi-MSS can be applied to not only in residential area but also the commercial buildings in Sarawak.",2018,Malaysia,https://youtu.be/Q3sWFPr3W0k,"Event, Marketing, Advertising","Not Available","Not Available","Not Available","Not Available"
"TEGAS Pre Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Mac 25 24:00 PG +08:00","2018 Apr 07 24:00 PG +08:00","Not Available","Not Available","You know us","Not Available","Hackweekend Winner - SCaT Fair 2018",2018,Malaysia,"Not Available","Information & Communication ","Not Available","Not Available","Not Available","Not Available"
"Climate Launchpad Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Jul 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","Batik Treatment System","developed a method to reuse the sludge and convert it into a zeolite type adsorbent.","A major challenge related to the batik industry is the discharge of wastewater produced during the
soaking, boiling, and rinsing steps without proper treatment and this problem involves large
volumes of water and chemicals such as waxes, dyes, and fixing agents like silicate, resulting in a
high pH, chemical oxygen demand, total suspended solids, and heavy metals. We",2018,Malaysia,http://cce_@live.com,Biotechnology,"Not Available","Not Available","Not Available","Not Available"
"Climate Launchpad Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Jul 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","Biohythane from Industrial Effluent","reducing the pollution level of organic industrial wastewater using a biological system","Hydrogen and methane are widely used in chemical
and process industries. When combined at a specifc range of concentrations, the hydrogen-
methane blend known as hythane (biohythane) is a cleaner fuel compared to Compressed Natural
Gas (CNG), with less emission of greenhouse gasses.",2018,Malaysia,"Not Available",Chemicals,"Not Available","Not Available","Not Available","Not Available"
"Climate Launchpad Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Jul 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available",DRAINERGY,"Drainergy is a renewable energy solution provider.","Haversting water flow energy from high rise
building pipes system or large drainage system by using hydrokinetic technology. It's applicable in
urban or rural area. Provide alternative green technology for smart city or rural area electricity
supply.",2017,Malaysia,"Not Available",Biotechnology,"Not Available","Not Available","Not Available","Not Available"
"Climate Launchpad Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Jul 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","EPC Blockchain","the aggregated monetization of carbon credits.","The use of
blockchain will provide for an improved industry method of measurement and verification of energy
projects and empower the masses to be able to invest into energy projects through a crowdfunding
platform",2018,Malaysia,https://www.besc.online/,"Engineering & Construction","Not Available","Not Available","Not Available","Not Available"
"Climate Launchpad Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Jul 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available",Freceipts,"saving the environment.","Our technology prevents paper receipts from printing out and instead sent a copy directly to user’s
mobile phone and saved a copy to the clouds using blockchain. This gives user full control over
their privacy, data and security as well as saving the environment.",2018,Malaysia,http://www.freceipts.com/,Environment,"Not Available","Not Available","Not Available","Not Available"
"Climate Launchpad Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Jul 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available",FrondPlus,"Love earth, use us","Previously known as Grenohware, we turn agricultural waste (oil palm fronds) into 100% compostable cutlery and food packaging to replace current commercial single-use plastic cutlery and food packaging to reduce plastic pollution
to our environment.",2018,Malaysia,http://www.grenohware.com/,Environment,"Not Available","Not Available","Not Available","Not Available"
"Climate Launchpad Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Jul 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","Greenomic Tech","Small Act Big Impact!","arth is the only place for us to live, and it’s just 
a matter of time before the Earth becomes 
uninhabitable if we never act now!",2018,Malaysia,http://www.greenomictech.com/,Environment,"Not Available","Not Available","Not Available","Not Available"
"Climate Launchpad Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Jul 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available",Naturacem,"does custom formulations for Green Cement","Substituting materials such as Fly Ash & GGBFS into Cement/Concrete is not new technology, but
at Naturacem we believe our process is superior compared to the competition, as outlined in our
attached draft summary.",2018,Malaysia,https://www.lccf.my/author/naturacem/,Biotechnology,"Not Available","Not Available","Not Available","Not Available"
"Climate Launchpad Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Jul 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available",Projek30,"reduce the production of food waste.","We are optimizing the food preparation for restaurants by understanding their diners behaviors and demands thus reducing the food waste production at the end of the day. ",2018,Malaysia,http://www.projek30.co/,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"Climate Launchpad Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Jul 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","Safari Gas","Composite LPG that can save the world","Safari Gas is a brand new LPG Cylinder that use fiber glass as building material which currently we
are using metal. Outer casing made with recyclable material that will give hope to our mother earth!",2018,Malaysia,http://www.safaritechs.com/,Environment,"Not Available","Not Available","Not Available","Not Available"
"Climate Launchpad Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Jul 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","Senslar Tech","renewable energy to create ","Implementation of automation and robotics technology in renewable energy to create a better future
in energy industries",2018,Malaysia,https://www.jamesdysonaward.org/2018/project/senslar-smart-sensitive-solar-floating-platform/,Energy,"Not Available","Not Available","Not Available","Not Available"
"Climate Launchpad Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Jul 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available","Solar Energy plus Blockchain","DUOMINGO PLT","There are plenty of housing roofs, shop lot roofs, factory roofs, that are available for installation of
solar PV systems. Each of the building property needs power supply, the surplus of roof spaces
and energy demand are there.",2018,Malaysia,https://climatelaunchpad.org/wp-content/uploads/gravity_forms/18-7b1de5b6d0725f3e66aa1485bcc97376/2018/07/Solar-Energy-plus-Blockchian-Concept.pdf,Environment,"Not Available","Not Available","Not Available","Not Available"
"Climate Launchpad Accelerator","MaGIC Pre Accelerator Program","Not Available","Not Available","2018 Jul 01 24:00 PG +08:00","2019 Jan 09 24:00 PG +08:00","Not Available","Not Available",VictoryFarm,"in Rooftop Vertical Urban Farming.","The farm minimizes horizontal space usage but optimize vertical space.
With using only 432sqft of floor area the farm can produce 6912 heads of plants by utilizing the
vertical space.",2017,Malaysia,https://nehemiahproject.org/business-directory/victory-farm-rooftop/,Agriculture,"Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,"Baradari: A House of Arts and Crafts","We create modern Islamic wall art, where we blend handwritten calligraphy with digital coloring and enhancements, and then we print it on canvas or paper.","We, at Baradari, believe that no software can compete with the mastery of a traditional calligrapher.","Not Available",India,http://www.baradariarts.com,"Not Available","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,"Berry Bar Beauty","Human-centred and high quality natural skincare products that are affordable and halal","Berry Bar Beauty is an all natural skincare infused with the power of Superfruit ARONIA BERRY, containing amongst the highest antioxidant. Our products are packaged in recyclable glass, halal, cruelty-free and suitable for daily use for all skin types!",2018,Malaysia,http://berrybarbeauty.com,"Medical, Health & Wellness","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,Binsho,"The smart way of production!","We innovate & automate the future for a better life. We create solutions in easing consumer and business lifestyle by automating certain processes that usually take time, resources and capacity. By utilising key preferences, our system is able to predict and carry out actions to make processing orders, taking inventory or keeping track of individual items within the personal or business space effortlessly.","Not Available",Malaysia,https://binshosolutions.com/,"Not Available","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,Bondahaven,"Luxury Maternity Day Spa","to guide and slide you comfortably through those challenging paradigm shifts as you gradually embrace this new role that will change your life forever.",2018,Malaysia,http://www.bondahaven.com,"Lifestyle & Fashion","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,"Check It Out Worldwide","Not Available","We innovate & automate the future for a better life. We create solutions in easing consumer and business lifestyle by automating certain processes that usually take time, resources and capacity. By utilising key preferences, our system is able to predict and carry out actions to make processing orders, taking inventory or keeping track of individual items within the personal or business space effortlessly.","Not Available",Malaysia,http://www.checkitoutworldwide.co,"Information & Communication ","Logistic & Transportation","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,"Donkey Stock","Not Available","Donkey Stock is an Investment work station for investors, analysts and business decision makers. We deliver industry insights catered to Malaysia investment market",2017,Malaysia,https://www.donkeystock.biz/,"Consulting & Services","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,Eva,"Organic cotton pads, liners, and tampons in customized assortments delivered to your door.","Not Available",2018,Malaysia,http://evaboxes.com,"Not Available","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,Floodsensed,"DIY IoT Flood Monitoring System with Alerts via Social Media (with images)","DIY IoT Flood monitoring system with social media alerts such as Facebook, Telegram , Line chat app , slack channels apart from SMS, voice calls and map visualization alert mobile apps. The flood device will be housed in advertising boards which is a brand new idea.",2018,Malaysia,http://www.floodsensed.com,"Not Available","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,"Fulleaf Tea Store","Malaysia Artisan Taste Online Tea Store. A totally brand new taste that you have not experienced before","Fulleaf offers a type of selection of fresh tea across Green to Herbs tea collection. Our feature is all fresh tea with Pack on Demand, selection over the different country direct from the farmer.","Not Available",Malaysia,https://www.fulleaftea.store/,"Not Available","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,HAWA,"Natural, minimal, unisex clothing line that is sustainably sourced and ethically produced whilst empowering underprivileged women in Brunei.","Miqaela fully owned by Simfoni Humaira Resources, operation based in Shah Alam, Selangor.",2018,Malaysia,https://miqaela.com.my/,"Lifestyle & Fashion","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,Homa2u,"Homa Sdn Bhd is an O2O marketplace to help construction & renovation user to find wide range of Building Material & Home Finishes Product with the key focus of Overstock Inventories.","Homa is an O2O Overstock community platform for home and renovation.","Not Available",Malaysia,http://www.homa2u.com,"Not Available","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,"KUEEN ","Affordable bespoke suits for women of all shapes, sizes, and preference","Not Available","Not Available",Malaysia,"Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,"MAGIC RULER","Express Sewing Ruler","Dengan kos pembelajaran diluar sana yang agak mahal, Express Sewing Ruler dapat mengurangkan kos serta menjimatkan masa. Penggunaan produk ini dapat diolah menghasilkan berbagai fesyen baju yang dikehendaki tanpa perlu mengeluarkan kos yang banyak serta tanpa perlu membuang masa.",2018,Malaysia,http://www.magicruler.my,"Not Available","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,Medicart,"B2B online platform for wholesale pharmaceutical products","Connecting clinics to the right suppliers",2018,Malaysia,https://www.medicart.asia/,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,MikahsiQ,"Interchangeable fine jewelry collection","This company takes pride in creating self-defining fine jewelleries. Our pieces does not only accentuate your clothings but personality and mood, too! The versatility of our interchangeable jewelry line will blow your mind.",2018,Malaysia,http://www.mikahsiq.com,"Lifestyle & Fashion","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,"Nature Renascent","Making environment better without need to cut the trees for making paper and threads while increasing income for farmers, housewife, and disable communities. "," Nature Renascent (NR) comes up with the innovative way to transform these wastes into functional products that are environmentally friendly. NR provides natural-based products ranging from paper, garments, and cutlers. Beside that NR also offers services which advocate education and tourism industry",2018,Malaysia,http://www.pal-my.com,"Art & Craft","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,NIQA,"Liquid detergent exclusivly for Hijab that can remove foundation and sweat stain with a simple step of just Soak, Rinse and Dry.","Removes foundation and sweat stain with a simple step of just Soak, Rinse and Dry.  The formula contains perfume extract and softening agent to ease ironing. Cleaning will no longer be a struggle and save precious time.",2018,Malaysia,http://www.niqa.com.my,"Lifestyle & Fashion","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,Nommi,"Nommi is a router for travellers","A unique product with compact design and weight, that do not feel in hand, and allow to fit him anywhere, for example: in a folder with documents and take up minimal space in your already packed suitcase.",2018,Malaysia,http://www.nommi.net,"Travel & Tourism","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,Otel2go.com,"Property Management System","Otel2go transforms your travel into a memorable experience, that you will cherish for your lifetime. 
Experience a wider range of hotels at the best deals with us.",2018,Malaysia,http://www.otel2go.com,"Travel & Tourism","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,Park&pay,"Not Available","Online parking payment and meter","Not Available","Sri Lanka",http://parknpayapp.com/,"Not Available","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,"Pi Collector","Pi Collector - reducing healthcare costs by mechanisation and automation of liquid human waste collection and disposal","he most over-looked of functions in any hospital, anywhere in the world. But it is also one of the most important daily functions in any hospital ward.",2018,Malaysia,http://www.picollector.com,"Medical, Health & Wellness","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,"Rhymba Hills Tea","To supply 100% Malaysian Herbal Infusion that is aromatic, natural, sugar free and caffeine free for the  local and export market.","To supply 100% natural Malaysian herbal tea to the world, and embed in the mind of tea drinkers globally that Malaysia has quality tea to offer and to create awareness that tea without sugar and caffeine can be tasty!",2018,Malaysia,http://www.RhymbaHillsTea.com,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"MaGIC Pre-Accelerator Bootcamp Female Founders Edition","MaGIC Pre Accelerator Program","The MaGIC Pre-Accelerator Bootcamp Female Founders Edition is a two-week pre-accelerator designed to kickstart businesses of aspiring entrepreneurs in creating their Minimum Viable Product (MVP) from validated ideas.","Not Available","2018 Jul 08 24:00 PG +08:00","2018 Jul 20 24:00 PG +08:00","Block 3730 Persiaran APEC 63000 Cyberjaya Malaysia",musa@mymagic.my,SecukupRasa,"A grocery delivery service that delivers fresh, pre-portioned, well-prepped ingredients to make home cooking easy for you while eliminating food wastage","Not Available","Not Available",Malaysia,"Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
